일자,자치구,총사용수(B),총사용수(S),평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지농도(㎍/㎥),초미세먼지농도(㎍/㎥)
2024-03-24,은평구,3699,76236,12.8,5.7,22.6,0.0,0.016,0.037,0.49,0.0025,30.0,14.0
2024-03-24,종로구,4107,152313,16.0,10.6,22.4,0.0,0.0177,0.0397,0.4,0.0023,29.0,17.0
2024-03-24,중구,2668,144300,14.8,9.7,20.6,0.0,0.0187,0.0432,0.36,0.0026,25.0,14.0
2024-03-24,중랑구,3972,55517,,10.2,23.0,0.0,0.0165,0.0342,0.36,0.0019,25.0,13.0
2024-03-25,강남구,1790,402817,11.1,7.4,14.5,6.5,0.0186,0.0363,0.3,0.0021,19.0,9.0
2024-03-25,강동구,2566,98370,10.4,6.5,15.8,6.0,0.0137,0.0438,0.45,0.002,12.0,3.0
2024-03-25,강북구,746,48304,10.2,7.0,13.1,4.5,0.0139,0.0331,0.32,0.0019,17.0,8.0
2024-03-25,강서구,7532,189237,11.9,7.4,15.0,2.5,0.018,0.0336,0.37,0.0022,21.0,7.0
2024-03-25,관악구,1125,152024,9.9,6.1,13.9,6.0,0.0169,0.0343,0.36,0.0022,22.0,9.0
2024-03-25,광진구,3411,63873,11.0,7.1,15.9,6.0,0.0184,0.0342,0.39,0.0026,18.0,7.0
2024-03-25,구로구,2375,130551,11.0,7.1,14.9,6.0,0.0102,0.0299,0.29,0.002,19.0,5.0
2024-03-25,금천구,1113,103780,11.2,7.1,16.0,6.0,0.0138,0.0411,0.34,0.0023,20.0,8.0
2024-03-25,노원구,3511,168145,9.5,6.8,13.2,5.5,0.0135,0.035,0.29,0.0023,17.0,8.0
2024-03-25,도봉구,1221,93775,10.5,7.2,13.5,5.0,0.0153,0.0384,0.36,0.0031,18.0,9.0
2024-03-25,동대문구,1948,108767,10.7,6.8,16.2,5.0,0.0175,0.0315,0.33,0.0022,18.0,7.0
2024-03-25,동작구,1069,94203,,,,3.5,0.0173,0.0368,0.31,0.0019,20.0,9.0
2024-03-25,마포구,2589,261510,10.7,6.6,16.1,4.0,0.0156,0.0389,0.31,0.0022,20.0,8.0
2024-03-25,서대문구,1332,101235,9.9,5.6,14.6,5.5,0.0131,0.0381,0.3,0.0023,20.0,13.0
2024-03-25,서초구,1682,154210,10.9,7.1,14.9,6.5,0.0125,0.0339,0.26,0.0016,20.0,6.0
2024-03-25,성동구,2211,131235,10.9,7.1,15.9,4.5,0.016,0.0384,0.29,0.0026,17.0,7.0
2024-03-25,성북구,1339,53289,10.1,6.3,15.4,5.0,0.0156,0.03,0.33,0.0026,19.0,9.0
2024-03-25,송파구,5405,202121,11.6,7.5,16.1,5.0,0.0168,0.0341,0.31,0.0025,20.0,7.0
2024-03-25,양천구,3358,37239,11.3,7.5,15.8,5.0,0.0179,0.0365,0.38,0.0022,20.0,6.0
2024-03-25,영등포구,5147,327117,11.5,7.5,16.7,5.5,0.0181,0.0365,0.34,0.002,20.0,9.0
2024-03-25,용산구,1037,0,11.2,7.3,14.9,5.0,0.0167,0.0355,0.3,0.002,19.0,7.0
2024-03-25,은평구,1374,126103,9.8,6.5,13.1,6.5,0.0111,0.0386,0.42,0.0025,18.0,7.0
2024-03-25,종로구,2198,245328,9.7,5.5,14.7,5.5,0.0145,0.0376,0.34,0.0022,16.0,9.0
2024-03-25,중구,1516,285230,8.8,4.7,14.1,2.0,0.0192,0.0364,0.32,0.0026,16.0,9.0
2024-03-25,중랑구,1638,93606,10.7,6.9,15.9,4.0,0.0125,0.0345,0.29,0.0019,16.0,7.0
2024-03-26,강남구,3185,413607,7.8,2.9,12.6,16.0,0.0146,0.039,0.28,0.0019,6.0,2.0
2024-03-26,강동구,3767,100139,7.1,2.5,11.9,12.0,0.0123,0.045,0.39,0.0019,3.0,1.0
2024-03-26,강북구,1117,50503,6.2,2.2,11.8,12.0,0.0088,0.0407,0.26,0.0018,4.0,2.0
2024-03-26,강서구,10348,192137,7.0,2.1,12.9,9.0,0.0153,0.0348,0.29,0.0022,6.0,3.0
2024-03-26,관악구,1702,159138,6.5,2.2,12.4,17.0,0.0162,0.0358,0.34,0.0019,8.0,4.0
2024-03-26,광진구,4498,66965,7.6,3.2,11.8,11.0,0.0118,0.0386,0.36,0.0024,5.0,1.0
2024-03-26,구로구,3351,133108,6.9,2.0,12.5,14.5,0.0113,0.0284,0.29,0.0019,8.0,1.0
2024-03-26,금천구,1633,105157,7.8,3.4,13.2,16.5,0.0179,0.0379,0.29,0.0021,7.0,3.0
2024-03-26,노원구,5569,172798,6.2,2.3,12.3,10.0,0.0129,0.0328,0.28,0.002,7.0,3.0
2024-03-26,도봉구,1830,97171,7.0,2.7,13.7,13.5,0.01,0.0424,0.32,0.003,6.0,4.0
2024-03-26,동대문구,2910,112710,7.3,2.6,12.1,11.5,0.0146,0.032,0.3,0.0017,6.0,2.0
2024-03-26,동작구,1531,96420,8.0,3.6,13.7,13.0,0.0155,0.0388,0.28,0.0018,6.0,3.0
2024-03-26,마포구,4372,272192,6.8,2.5,13.6,13.0,0.016,0.0397,0.28,0.0019,7.0,3.0
2024-03-26,서대문구,1739,106461,5.9,2.0,12.4,13.0,0.0124,0.0386,0.24,0.002,10.0,7.0
2024-03-26,서초구,2707,154813,7.8,3.3,12.4,15.0,0.0138,0.0321,0.28,0.0016,8.0,2.0
2024-03-26,성동구,3865,136874,7.4,2.6,13.0,14.0,0.0142,0.0383,0.27,0.0024,6.0,3.0
2024-03-26,성북구,1894,53543,6.1,1.8,10.6,16.0,0.0099,0.0348,0.46,0.0026,6.0,3.0
2024-03-26,송파구,7998,213457,7.9,2.9,13.0,12.0,0.0122,0.0383,0.27,0.0018,6.0,2.0
2024-03-26,양천구,5005,38497,7.5,2.2,12.4,14.0,0.0174,0.0372,0.32,0.0021,7.0,4.0
2024-03-26,영등포구,7960,332987,7.9,2.8,12.8,13.0,0.0174,0.0362,0.31,0.0018,7.0,3.0
2024-03-26,용산구,1798,0,,,,13.5,0.015,0.0364,0.29,0.0018,7.0,3.0
2024-03-26,은평구,1984,129198,5.9,1.6,12.1,16.0,0.0097,0.0377,0.41,0.0024,6.0,3.0
2024-03-26,종로구,3394,252810,6.3,1.6,11.2,13.0,0.0124,0.0385,0.31,0.0019,5.0,3.0
2024-03-26,중구,2450,298488,5.1,0.6,9.8,,0.0151,0.0382,0.26,0.0022,4.0,3.0
2024-03-26,중랑구,2481,95649,7.4,2.8,12.0,14.5,0.0134,0.0333,0.28,0.0017,5.0,2.0
2024-03-27,강남구,5185,421423,11.1,4.7,17.5,0.0,0.0263,0.0288,0.37,0.0024,22.0,15.0
2024-03-27,강동구,5968,101126,10.5,4.0,16.7,0.0,0.0257,0.0307,0.48,0.0024,25.0,14.0
2024-03-27,강북구,1737,51996,9.7,3.0,16.4,0.0,0.0192,0.0304,0.39,0.0023,21.0,12.0
2024-03-27,강서구,16993,196974,10.4,3.7,16.9,0.0,0.0275,0.0274,0.43,0.0031,25.0,15.0
2024-03-27,관악구,2800,164637,9.0,2.9,16.2,0.0,0.0279,0.0267,0.48,0.0027,29.0,17.0
2024-03-27,광진구,7395,69351,11.1,5.2,16.9,0.0,0.0264,0.0274,0.49,0.0028,21.0,12.0
2024-03-27,구로구,5413,137186,10.3,4.3,16.7,0.0,0.0201,0.0161,0.38,0.0024,30.0,17.0
2024-03-27,금천구,2705,106435,11.0,6.0,17.0,0.0,0.0271,0.0261,0.47,0.0028,28.0,17.0
2024-03-27,노원구,8250,179835,9.3,0.6,16.8,0.0,0.0243,0.0245,0.43,0.0027,24.0,15.0
2024-03-27,도봉구,3097,101959,9.9,2.5,17.3,0.0,0.0227,0.0297,0.48,0.0034,26.0,17.0
2024-03-27,동대문구,4784,119177,10.9,5.0,16.4,0.0,0.0268,0.0233,0.42,0.0024,23.0,13.0
2024-03-27,동작구,2670,99203,10.4,3.5,17.5,0.0,0.0265,0.0301,0.4,0.0024,26.0,17.0
2024-03-27,마포구,6810,280006,11.0,5.8,17.7,0.0,0.0287,0.0293,0.42,0.0025,22.0,14.0
2024-03-27,서대문구,2852,108837,9.9,4.0,16.1,0.0,0.024,0.027,0.43,0.003,31.0,23.0
2024-03-27,서초구,4312,157943,10.7,4.6,17.2,0.0,0.0247,0.0262,0.46,0.0023,36.0,20.0
2024-03-27,성동구,6017,141993,11.0,5.6,16.6,0.0,0.0282,0.0261,0.4,0.0027,23.0,14.0
2024-03-27,성북구,3092,55282,9.7,4.3,15.5,0.0,0.0233,0.0229,0.56,0.0031,26.0,15.0
2024-03-27,송파구,12749,220038,11.3,5.2,17.3,0.0,0.0255,0.0251,0.38,0.0023,24.0,12.0
2024-03-27,양천구,7936,39079,10.9,6.3,16.4,0.0,0.0285,0.029,0.41,0.0029,25.0,15.0
2024-03-27,영등포구,12914,342133,11.3,7.0,17.1,0.0,0.0261,0.0302,0.41,0.0025,23.0,17.0
2024-03-27,용산구,2887,0,,,,0.0,0.0287,0.0246,0.42,0.0024,23.0,13.0
2024-03-27,은평구,3375,133927,8.6,1.2,16.1,0.0,0.0194,0.0279,0.54,0.0029,31.0,21.0
2024-03-27,종로구,5658,270926,10.0,4.5,16.4,0.0,0.0261,0.0261,0.44,0.0026,23.0,15.0
2024-03-27,중구,3997,303481,9.4,4.0,16.0,0.0,0.0294,0.023,0.4,0.0028,18.0,15.0
2024-03-27,중랑구,4005,98783,10.9,4.9,16.6,0.0,0.026,0.0235,0.41,0.0021,20.0,13.0
2024-03-28,강남구,3157,440891,10.7,8.7,12.1,1.5,0.0309,0.0224,0.44,0.0025,23.0,16.0
2024-03-28,강동구,3264,106327,10.1,8.7,11.2,1.5,0.0323,0.0217,0.55,0.0021,26.0,19.0
2024-03-28,강북구,1287,63512,9.7,7.6,11.6,1.5,0.0215,0.0233,0.42,0.0022,18.0,13.0
2024-03-28,강서구,10373,209368,10.9,7.6,12.9,2.0,0.0266,0.0265,0.45,0.003,19.0,10.0
2024-03-28,관악구,2118,170317,9.2,6.6,11.1,1.0,0.0248,0.0279,0.46,0.0027,19.0,12.0
2024-03-28,광진구,4304,73213,10.8,9.4,12.0,2.0,0.0358,0.0166,0.6,0.0029,24.0,16.0
2024-03-28,구로구,3350,144879,10.4,7.4,13.0,2.0,0.0198,0.0223,0.36,0.0026,24.0,13.0
2024-03-28,금천구,1668,112983,10.7,7.6,12.5,1.5,0.0273,0.0256,0.49,0.0029,19.0,11.0
2024-03-28,노원구,5792,182870,9.8,8.1,11.6,1.5,0.0283,0.0175,0.44,0.0027,24.0,16.0
2024-03-28,도봉구,1949,106189,9.9,7.2,11.9,1.5,0.0248,0.0231,0.49,0.0031,22.0,18.0
2024-03-28,동대문구,3539,129440,10.5,8.5,11.7,1.5,0.0312,0.0181,0.51,0.0028,26.0,16.0
2024-03-28,동작구,1740,105918,10.7,8.4,12.7,1.5,0.0242,0.0288,0.39,0.0024,17.0,11.0
2024-03-28,마포구,4081,301546,10.3,7.5,12.1,2.0,0.0279,0.0289,0.42,0.0027,18.0,12.0
2024-03-28,서대문구,2357,129937,9.6,6.6,11.9,1.5,0.0265,0.0233,0.43,0.0027,25.0,21.0
2024-03-28,서초구,2519,167958,10.4,8.2,12.5,1.5,0.0234,0.0245,0.47,0.0025,28.0,19.0
2024-03-28,성동구,3390,145968,10.6,8.6,11.7,1.0,0.03,0.0204,0.43,0.0027,26.0,15.0
2024-03-28,성북구,2256,66974,9.6,7.3,11.2,2.0,0.0265,0.0168,0.57,0.0029,26.0,16.0
2024-03-28,송파구,6932,232406,10.9,9.1,12.4,1.0,0.0292,0.0179,0.42,0.0024,22.0,12.0
2024-03-28,양천구,5670,45740,10.9,8.3,12.5,2.0,0.0288,0.0268,0.42,0.0029,21.0,11.0
2024-03-28,영등포구,6936,353936,11.2,8.6,12.6,2.5,0.0267,0.0275,0.42,0.0026,19.0,14.0
2024-03-28,용산구,1804,0,10.9,8.9,12.3,1.5,0.032,0.0185,0.47,0.0027,20.0,12.0
2024-03-28,은평구,2532,147085,9.6,6.4,12.9,1.5,0.0212,0.0251,0.58,0.0028,24.0,17.0
2024-03-28,종로구,3636,276503,9.6,6.5,11.9,1.5,0.0272,0.0221,0.49,0.0029,24.0,16.0
2024-03-28,중구,2243,314527,8.7,6.0,10.6,1.5,0.029,0.0183,0.45,0.0029,19.0,16.0
2024-03-28,중랑구,2538,106893,10.4,8.8,11.7,1.5,0.0265,0.02,0.44,0.0023,21.0,15.0
2024-03-29,강남구,3248,432392,8.4,5.5,13.2,1.5,0.0215,0.0353,0.42,0.0022,236.0,49.0
2024-03-29,강동구,4064,100911,8.3,5.7,12.3,2.5,0.0226,0.0367,0.56,0.002,290.0,50.0
2024-03-29,강북구,1151,50364,7.2,2.8,12.5,2.5,0.0165,0.0355,0.4,0.0021,265.0,35.0
2024-03-29,강서구,12043,197562,8.1,4.5,13.4,1.0,0.0206,0.0323,0.41,0.0023,230.0,45.0
2024-03-29,관악구,1890,168751,6.4,1.8,10.9,2.0,0.0196,0.033,0.47,0.0022,242.0,43.0
2024-03-29,광진구,4729,72408,8.6,6.1,13.0,1.5,0.0252,0.032,0.52,0.0025,260.0,41.0
2024-03-29,구로구,3696,135284,7.8,4.8,13.0,2.0,0.0146,0.0286,0.35,0.002,261.0,43.0
2024-03-29,금천구,1716,103148,7.9,5.7,11.9,1.5,0.0208,0.0334,0.46,0.0026,217.0,36.0
2024-03-29,노원구,5724,173963,7.5,1.1,13.2,1.0,0.0201,0.0293,0.4,0.0023,281.0,51.0
2024-03-29,도봉구,1986,97778,7.2,2.8,13.2,3.5,0.018,0.0356,0.45,0.0028,276.0,50.0
2024-03-29,동대문구,3210,115127,8.2,5.9,13.0,1.5,0.0214,0.0272,0.45,0.0021,243.0,35.0
2024-03-29,동작구,1659,101234,8.2,2.5,13.5,1.0,0.0183,0.0368,0.39,0.002,219.0,41.0
2024-03-29,마포구,3906,295667,7.9,5.1,13.1,1.0,0.0216,0.037,0.4,0.0022,233.0,34.0
2024-03-29,서대문구,1820,108829,7.2,4.0,12.2,1.0,0.0208,0.0347,0.38,0.002,246.0,52.0
2024-03-29,서초구,2722,171461,8.0,5.0,13.0,1.5,0.0175,0.033,0.45,0.002,285.0,53.0
2024-03-29,성동구,3638,145778,8.3,5.7,12.7,2.5,0.0221,0.0314,0.43,0.002,241.0,36.0
2024-03-29,성북구,2025,54100,7.1,4.5,11.4,1.5,0.0169,0.0282,0.61,0.0027,266.0,49.0
2024-03-29,송파구,7933,225171,8.6,6.1,13.2,2.0,0.0218,0.0295,0.41,0.0021,268.0,42.0
2024-03-29,양천구,6060,38401,8.3,5.9,12.6,2.0,0.0225,0.0337,0.41,0.0023,226.0,34.0
2024-03-29,영등포구,7796,351108,8.5,6.1,13.2,1.5,0.0192,0.0363,0.4,0.0021,197.0,47.0
2024-03-29,용산구,1686,0,8.5,6.1,13.0,2.5,0.0218,0.0313,0.43,0.0022,249.0,40.0
2024-03-29,은평구,2255,129888,6.3,0.8,12.9,0.0,0.0175,0.0326,0.49,0.0026,262.0,50.0
2024-03-29,종로구,3386,265803,6.6,3.8,12.1,1.5,0.0176,0.0344,0.44,0.0024,239.0,76.0
2024-03-29,중구,2403,303380,6.2,3.3,11.8,2.0,0.0217,0.0257,0.4,0.0025,204.0,45.0
2024-03-29,중랑구,2786,98382,8.4,6.0,12.8,2.0,0.0228,0.0273,0.44,0.002,190.0,41.0
2024-03-30,강남구,3883,256969,9.5,3.1,17.0,0.0,0.0251,0.035,0.41,0.0026,89.0,25.0
2024-03-30,강동구,5302,69622,9.4,3.1,17.0,0.0,0.0255,0.038,0.56,0.0023,94.0,22.0
2024-03-30,강북구,1589,41731,8.3,1.6,16.5,0.0,0.0153,0.038,0.39,0.0022,78.0,16.0
2024-03-30,강서구,11451,142586,9.5,3.0,17.1,0.0,0.0246,0.0328,0.48,0.0027,99.0,25.0
2024-03-30,관악구,2526,136573,7.6,0.7,15.5,0.0,0.0265,0.0316,0.49,0.0024,101.0,25.0
2024-03-30,광진구,5890,63652,9.8,4.8,16.8,0.0,0.026,0.0346,0.47,0.0021,88.0,26.0
2024-03-30,구로구,4105,92594,8.9,2.7,16.9,0.0,0.0186,0.028,0.36,0.0024,110.0,25.0
2024-03-30,금천구,1431,43241,9.4,4.6,16.5,0.0,0.0281,0.031,0.48,0.0028,89.0,21.0
2024-03-30,노원구,7389,134291,7.7,-1.0,16.8,0.0,0.0212,0.0303,0.42,0.0026,87.0,23.0
2024-03-30,도봉구,2759,79060,8.1,1.0,16.8,0.0,0.0169,0.0397,0.41,0.0028,87.0,22.0
2024-03-30,동대문구,3770,86398,9.5,3.9,16.0,0.0,0.0232,0.0302,0.44,0.0023,90.0,19.0
2024-03-30,동작구,2380,78010,8.7,0.8,16.9,0.0,0.0256,0.0337,0.41,0.0022,85.0,21.0
2024-03-30,마포구,6246,253971,9.3,4.6,17.3,0.0,0.0257,0.0375,0.41,0.0024,93.0,19.0
2024-03-30,서대문구,2557,86718,8.4,2.9,15.9,0.0,0.0245,0.0365,0.35,0.0024,89.0,26.0
2024-03-30,서초구,3427,144244,9.2,2.6,17.4,0.0,0.022,0.0323,0.45,0.0022,110.0,27.0
2024-03-30,성동구,4456,110089,9.6,4.8,16.3,0.0,0.024,0.0345,0.41,0.0023,88.0,21.0
2024-03-30,성북구,2461,37596,8.2,2.9,15.4,0.0,0.019,0.0305,0.59,0.0029,92.0,25.0
2024-03-30,송파구,10711,155262,9.7,4.5,16.4,0.0,0.0244,0.0306,0.41,0.0023,96.0,24.0
2024-03-30,양천구,7002,27021,9.7,5.1,16.5,0.0,0.0274,0.0341,0.44,0.0027,97.0,20.0
2024-03-30,영등포구,9429,246032,9.8,5.6,16.7,0.0,0.0237,0.0369,0.41,0.0024,83.0,26.0
2024-03-30,용산구,2794,0,9.5,2.7,16.3,0.0,0.0264,0.0307,0.44,0.0024,102.0,22.0
2024-03-30,은평구,3095,100651,7.0,-0.9,15.9,0.0,0.0185,0.0358,0.43,0.0028,93.0,24.0
2024-03-30,종로구,3702,218125,8.2,3.0,15.3,0.0,0.0223,0.0344,0.43,0.0026,89.0,22.0
2024-03-30,중구,2224,201746,7.6,3.0,15.8,0.0,0.0239,0.0284,0.39,0.0028,75.0,23.0
2024-03-30,중랑구,3420,74327,9.8,4.5,16.1,0.0,0.0202,0.0331,0.41,0.0023,73.0,21.0
2024-03-31,강남구,4734,157703,11.4,3.1,17.8,0.0,0.0152,0.0415,0.36,0.0024,39.0,12.0
2024-03-31,강동구,5777,51823,10.9,2.9,18.1,0.0,0.0147,0.0437,0.47,0.0024,41.0,7.0
2024-03-31,강북구,1751,32482,9.6,1.2,17.3,0.0,0.0097,0.042,0.33,0.0023,36.0,10.0
2024-03-31,강서구,11693,108029,10.2,1.8,17.4,0.0,0.0162,0.0372,0.39,0.0026,41.0,10.0
2024-03-31,관악구,3038,101189,9.1,0.5,16.2,0.0,0.0185,0.0356,0.43,0.0025,43.0,12.0
2024-03-31,광진구,7149,48211,11.7,5.1,17.9,0.0,0.0169,0.0371,0.37,0.0018,39.0,11.0
2024-03-31,구로구,4560,69570,10.3,2.8,16.8,0.0,0.0126,0.0323,0.32,0.0025,49.0,10.0
2024-03-31,금천구,1699,32008,11.5,4.4,17.1,0.0,0.0192,0.0366,0.49,0.0027,35.0,9.0
2024-03-31,노원구,7661,100518,9.0,-1.7,17.7,0.0,0.0128,0.0352,0.35,0.0025,41.0,13.0
2024-03-31,도봉구,2884,63713,10.0,0.6,20.5,0.0,0.0104,0.044,0.34,0.0027,43.0,11.0
2024-03-31,동대문구,4034,65944,11.2,4.4,17.1,0.0,0.0153,0.0345,0.39,0.0024,39.0,10.0
2024-03-31,동작구,3065,54707,10.5,1.1,18.2,0.0,0.0166,0.0396,0.36,0.0023,36.0,11.0
2024-03-31,마포구,7477,191833,11.0,4.4,18.7,0.0,0.0201,0.0382,0.39,0.0025,43.0,12.0
2024-03-31,서대문구,2818,62140,9.9,2.6,17.9,0.0,0.0169,0.0387,0.28,0.003,43.0,15.0
2024-03-31,서초구,4177,121951,10.9,2.1,17.6,0.0,0.015,0.0368,0.41,0.0022,51.0,12.0
2024-03-31,성동구,5715,84766,11.4,5.3,17.6,0.0,0.0151,0.0406,0.35,0.0024,40.0,11.0
2024-03-31,성북구,2543,28583,10.0,2.9,16.4,0.0,0.0116,0.036,0.48,0.0032,42.0,11.0
2024-03-31,송파구,13037,116676,11.9,5.3,17.8,0.0,0.0145,0.0384,0.35,0.0023,44.0,12.0
2024-03-31,양천구,7224,19477,11.4,4.9,17.0,0.0,0.0194,0.0375,0.38,0.0026,42.0,11.0
2024-03-31,영등포구,11529,188231,11.5,6.0,17.8,0.0,0.0164,0.041,0.35,0.0023,36.0,12.0
2024-03-31,용산구,3811,0,11.1,3.3,17.7,0.0,0.0165,0.0363,0.39,0.0023,46.0,12.0
2024-03-31,은평구,3416,76779,8.2,-1.7,16.8,0.0,0.0117,0.0378,0.36,0.0028,44.0,10.0
2024-03-31,종로구,3432,151008,10.2,2.5,16.4,0.0,0.0131,0.0402,0.35,0.0025,38.0,12.0
2024-03-31,중구,2248,148099,9.7,4.2,16.6,0.0,0.0151,0.0323,0.34,0.0029,33.0,12.0
2024-03-31,중랑구,3727,55572,11.4,4.5,17.2,0.0,0.0132,0.0369,0.35,0.0022,34.0,11.0
2024-04-01,강남구,5764,403104,12.5,5.3,19.9,0.0,0.0273,0.0374,0.39,0.0028,40.0,14.0
2024-04-01,강동구,6407,98350,12.9,5.9,19.7,0.0,0.0256,0.0425,0.5,0.0028,43.0,9.0
2024-04-01,강북구,1885,50661,11.2,4.0,18.9,0.0,0.013,0.0452,0.34,0.0025,37.0,12.0
2024-04-01,강서구,16579,191808,11.5,4.2,19.7,0.0,0.024,0.0335,0.37,0.0029,46.0,13.0
2024-04-01,관악구,3021,152921,10.0,3.4,17.9,0.0,0.0295,0.03,0.47,0.0029,44.0,14.0
2024-04-01,광진구,7816,66093,13.6,7.9,19.6,0.0,0.0292,0.035,0.38,0.0019,42.0,13.0
2024-04-01,구로구,5792,132693,11.7,5.1,19.1,0.0,0.0198,0.0283,0.34,0.0027,51.0,12.0
2024-04-01,금천구,2784,105492,12.9,7.1,18.9,0.0,0.0296,0.0298,0.46,0.0029,37.0,11.0
2024-04-01,노원구,9073,171546,10.2,0.7,20.4,0.0,0.0187,0.0393,0.36,0.0029,46.0,16.0
2024-04-01,도봉구,3280,97606,11.7,3.3,20.2,0.0,0.0157,0.0472,0.34,0.0029,45.0,14.0
2024-04-01,동대문구,4851,111387,13.1,7.2,19.0,0.0,0.0265,0.0323,0.43,0.0028,42.0,13.0
2024-04-01,동작구,3079,96398,11.4,3.2,19.8,0.0,0.027,0.0347,0.4,0.0025,38.0,13.0
2024-04-01,마포구,7535,273507,12.6,6.2,20.2,0.0,0.025,0.0376,0.37,0.0029,45.0,14.0
2024-04-01,서대문구,3245,106270,11.3,4.7,19.3,0.0,0.0243,0.0378,0.27,0.0034,41.0,15.0
2024-04-01,서초구,4841,149759,12.5,5.4,19.6,0.0,0.0256,0.0317,0.42,0.0025,62.0,17.0
2024-04-01,성동구,6433,141444,12.9,7.5,19.2,0.0,0.0313,0.0304,0.4,0.0028,42.0,13.0
2024-04-01,성북구,3147,52775,11.9,5.8,17.9,0.0,0.0234,0.0322,0.46,0.0034,47.0,14.0
2024-04-01,송파구,14045,202557,13.5,8.4,19.7,0.0,0.0307,0.029,0.42,0.0028,49.0,14.0
2024-04-01,양천구,8093,37725,12.7,7.0,18.6,0.0,0.0282,0.0336,0.4,0.0029,43.0,13.0
2024-04-01,영등포구,13844,331018,13.0,7.9,19.5,0.0,0.0264,0.0363,0.38,0.0026,37.0,14.0
2024-04-01,용산구,3229,0,12.4,5.7,19.0,0.0,0.0306,0.0292,0.45,0.0026,47.0,15.0
2024-04-01,은평구,3702,128234,9.2,0.5,18.9,0.0,0.0168,0.0381,0.35,0.0029,40.0,11.0
2024-04-01,종로구,5740,248592,11.7,5.4,18.6,0.0,0.0246,0.0354,0.43,0.0028,38.0,13.0
2024-04-01,중구,4028,290412,12.0,6.7,18.7,0.0,0.0276,0.0272,0.4,0.0031,33.0,14.0
2024-04-01,중랑구,4185,94899,13.4,7.8,19.4,0.0,0.0202,0.0377,0.37,0.0025,37.0,14.0
2024-04-02,강남구,6562,415958,15.4,6.6,25.2,0.0,0.0432,0.0309,0.51,0.0032,50.0,23.0
2024-04-02,강동구,7090,101490,15.2,6.3,24.1,0.0,0.0391,0.0418,0.59,0.0032,53.0,22.0
2024-04-02,강북구,2116,52132,14.4,5.3,24.1,0.0,0.0192,0.05,0.4,0.0028,44.0,22.0
2024-04-02,강서구,18454,195129,14.4,5.4,23.6,0.0,0.0391,0.0326,0.53,0.0036,48.0,17.0
2024-04-02,관악구,3501,160535,13.9,5.7,22.7,0.0,0.0437,0.0268,0.61,0.0033,50.0,21.0
2024-04-02,광진구,8665,67979,16.2,8.4,24.6,0.0,0.0409,0.0337,0.49,0.0023,47.0,22.0
2024-04-02,구로구,6431,135824,15.1,6.9,24.1,0.0,0.0275,0.03,0.41,0.0029,58.0,20.0
2024-04-02,금천구,3104,106926,15.9,8.6,24.4,0.0,0.0368,0.0353,0.48,0.0035,38.0,15.0
2024-04-02,노원구,9672,176953,13.1,1.6,24.9,0.0,0.0345,0.0338,0.49,0.0038,50.0,25.0
2024-04-02,도봉구,3374,100607,14.4,4.2,25.4,0.0,0.0255,0.0484,0.43,0.0033,51.0,26.0
2024-04-02,동대문구,5378,114381,16.1,7.5,24.4,0.0,0.0366,0.0349,0.49,0.0034,49.0,21.0
2024-04-02,동작구,3467,98218,13.9,4.6,24.7,0.0,0.0415,0.0296,0.51,0.0028,43.0,19.0
2024-04-02,마포구,8739,280127,16.5,9.6,24.7,0.0,0.0406,0.0375,0.5,0.0034,50.0,20.0
2024-04-02,서대문구,3531,109150,15.7,7.5,24.3,0.0,0.0339,0.0446,0.35,0.0039,52.0,25.0
2024-04-02,서초구,5508,159346,15.3,6.3,24.7,0.0,0.0398,0.0297,0.53,0.0027,67.0,26.0
2024-04-02,성동구,7303,145507,16.2,8.4,24.1,0.0,0.0411,0.0323,0.47,0.0041,49.0,20.0
2024-04-02,성북구,3546,54965,15.3,7.6,22.6,0.0,0.0297,0.0381,0.52,0.0038,56.0,25.0
2024-04-02,송파구,16275,216148,16.3,8.4,23.8,0.0,0.0401,0.0321,0.49,0.0032,56.0,22.0
2024-04-02,양천구,9122,39384,15.9,9.3,24.0,0.0,0.0384,0.0367,0.49,0.0034,47.0,18.0
2024-04-02,영등포구,15503,344876,16.4,10.1,24.1,0.0,0.0398,0.0337,0.49,0.0032,44.0,23.0
2024-04-02,용산구,3612,0,15.1,7.7,23.9,0.0,0.0458,0.0259,0.54,0.0033,54.0,23.0
2024-04-02,은평구,4039,132086,12.6,2.3,23.3,0.0,0.0238,0.0456,0.44,0.0035,51.0,22.0
2024-04-02,종로구,6379,259068,15.2,7.2,24.2,0.0,0.0352,0.0384,0.51,0.0036,48.0,24.0
2024-04-02,중구,4532,296731,15.0,7.8,23.8,0.0,0.0366,0.0313,0.46,0.0037,43.0,24.0
2024-04-02,중랑구,4634,98027,16.2,7.8,24.9,0.0,0.0286,0.0382,0.43,0.0028,41.0,22.0
2024-04-03,강남구,5049,410659,15.6,12.9,18.0,1.5,0.035,0.0285,0.43,0.0028,38.0,20.0
2024-04-03,강동구,6245,100224,15.8,13.4,18.5,0.0,0.0379,0.0292,0.59,0.0026,37.0,19.0
2024-04-03,강북구,2045,50434,15.6,12.0,20.3,0.0,0.0257,0.032,0.44,0.0027,34.0,18.0
