일자,자치구,총사용수,type
2024-06-10,도봉구,96212,Subway
2024-06-10,동대문구,108685,Subway
2024-06-10,동작구,93551,Subway
2024-06-10,마포구,257601,Subway
2024-06-10,서대문구,98077,Subway
2024-06-10,서초구,150904,Subway
2024-06-10,성동구,126655,Subway
2024-06-10,성북구,51690,Subway
2024-06-10,송파구,200686,Subway
2024-06-10,양천구,37019,Subway
2024-06-10,영등포구,325793,Subway
2024-06-10,은평구,127881,Subway
2024-06-10,종로구,239132,Subway
2024-06-10,중구,269091,Subway
2024-06-10,중랑구,92927,Subway
2024-06-11,강남구,412972,Subway
2024-06-11,강동구,100049,Subway
2024-06-11,강북구,51126,Subway
2024-06-11,강서구,193598,Subway
2024-06-11,관악구,160840,Subway
2024-06-11,광진구,64252,Subway
2024-06-11,구로구,134651,Subway
2024-06-11,금천구,105052,Subway
2024-06-11,노원구,174143,Subway
2024-06-11,도봉구,98496,Subway
2024-06-11,동대문구,109717,Subway
2024-06-11,동작구,95574,Subway
2024-06-11,마포구,279943,Subway
2024-06-11,서대문구,103189,Subway
2024-06-11,서초구,155068,Subway
2024-06-11,성동구,130605,Subway
2024-06-11,성북구,53269,Subway
2024-06-11,송파구,218547,Subway
2024-06-11,양천구,38186,Subway
2024-06-11,영등포구,335040,Subway
2024-06-11,은평구,130199,Subway
2024-06-11,종로구,246331,Subway
2024-06-11,중구,282235,Subway
2024-06-11,중랑구,95714,Subway
2024-06-12,강남구,410356,Subway
2024-06-12,강동구,100361,Subway
2024-06-12,강북구,50944,Subway
2024-06-12,강서구,196424,Subway
2024-06-12,관악구,161435,Subway
2024-06-12,광진구,64686,Subway
2024-06-12,구로구,135770,Subway
2024-06-12,금천구,104219,Subway
2024-06-12,노원구,175127,Subway
2024-06-12,도봉구,98891,Subway
2024-06-12,동대문구,110240,Subway
2024-06-12,동작구,96495,Subway
2024-06-12,마포구,266933,Subway
2024-06-12,서대문구,102076,Subway
2024-06-12,서초구,156795,Subway
2024-06-12,성동구,132673,Subway
2024-06-12,성북구,53107,Subway
2024-06-12,송파구,221413,Subway
2024-06-12,양천구,38131,Subway
2024-06-12,영등포구,340573,Subway
2024-06-12,은평구,131232,Subway
2024-06-12,종로구,251129,Subway
2024-06-12,중구,290078,Subway
2024-06-12,중랑구,96194,Subway
2024-06-13,강남구,417502,Subway
2024-06-13,강동구,100471,Subway
2024-06-13,강북구,51063,Subway
2024-06-13,강서구,195810,Subway
2024-06-13,관악구,164634,Subway
2024-06-13,광진구,65873,Subway
2024-06-13,구로구,135607,Subway
2024-06-13,금천구,104183,Subway
2024-06-13,노원구,174694,Subway
2024-06-13,도봉구,98462,Subway
2024-06-13,동대문구,112058,Subway
2024-06-13,동작구,96258,Subway
2024-06-13,마포구,273666,Subway
2024-06-13,서대문구,103552,Subway
2024-06-13,서초구,160460,Subway
2024-06-13,성동구,135466,Subway
2024-06-13,성북구,53290,Subway
2024-06-13,송파구,240748,Subway
2024-06-13,양천구,38335,Subway
2024-06-13,영등포구,342224,Subway
2024-06-13,은평구,130866,Subway
2024-06-13,종로구,251988,Subway
2024-06-13,중구,290018,Subway
2024-06-13,중랑구,96206,Subway
2024-06-14,강남구,422075,Subway
2024-06-14,강동구,102029,Subway
2024-06-14,강북구,51241,Subway
2024-06-14,강서구,199448,Subway
2024-06-14,관악구,171100,Subway
2024-06-14,광진구,67950,Subway
2024-06-14,구로구,135942,Subway
2024-06-14,금천구,103213,Subway
2024-06-14,노원구,177971,Subway
2024-06-14,도봉구,100170,Subway
2024-06-14,동대문구,111957,Subway
2024-06-14,동작구,99430,Subway
2024-06-14,마포구,287452,Subway
2024-06-14,서대문구,104768,Subway
2024-06-14,서초구,169656,Subway
2024-06-14,성동구,138382,Subway
2024-06-14,성북구,52955,Subway
2024-06-14,송파구,225245,Subway
2024-06-14,양천구,38525,Subway
2024-06-14,영등포구,350312,Subway
2024-06-14,은평구,132286,Subway
2024-06-14,종로구,259877,Subway
2024-06-14,중구,294407,Subway
2024-06-14,중랑구,98335,Subway
2024-06-15,강남구,240541,Subway
2024-06-15,강동구,67398,Subway
2024-06-15,강북구,39929,Subway
2024-06-15,강서구,135681,Subway
2024-06-15,관악구,136998,Subway
2024-06-15,광진구,55640,Subway
2024-06-15,구로구,90458,Subway
2024-06-15,금천구,42291,Subway
2024-06-15,노원구,128717,Subway
2024-06-15,도봉구,75232,Subway
2024-06-15,동대문구,79151,Subway
2024-06-15,동작구,74704,Subway
2024-06-15,마포구,236319,Subway
2024-06-15,서대문구,78819,Subway
2024-06-15,서초구,139048,Subway
2024-06-15,성동구,91656,Subway
2024-06-15,성북구,35743,Subway
2024-06-15,송파구,148524,Subway
2024-06-15,양천구,25865,Subway
2024-06-15,영등포구,235720,Subway
2024-06-15,은평구,97123,Subway
2024-06-15,종로구,193799,Subway
2024-06-15,중구,177935,Subway
2024-06-15,중랑구,71802,Subway
2024-06-16,강남구,147414,Subway
2024-06-16,강동구,48859,Subway
2024-06-16,강북구,31836,Subway
2024-06-16,강서구,103131,Subway
2024-06-16,관악구,99816,Subway
2024-06-16,광진구,42072,Subway
2024-06-16,구로구,66391,Subway
2024-06-16,금천구,30684,Subway
2024-06-16,노원구,96849,Subway
2024-06-16,도봉구,61945,Subway
2024-06-16,동대문구,60205,Subway
2024-06-16,동작구,52905,Subway
2024-06-16,마포구,178433,Subway
2024-06-16,서대문구,57586,Subway
2024-06-16,서초구,116070,Subway
2024-06-16,성동구,69851,Subway
2024-06-16,성북구,26988,Subway
2024-06-16,송파구,109987,Subway
2024-06-16,양천구,18512,Subway
2024-06-16,영등포구,175523,Subway
2024-06-16,은평구,74138,Subway
2024-06-16,종로구,136007,Subway
2024-06-16,중구,134609,Subway
2024-06-16,중랑구,53684,Subway
2024-06-17,강남구,402151,Subway
2024-06-17,강동구,97262,Subway
2024-06-17,강북구,48743,Subway
2024-06-17,강서구,190170,Subway
2024-06-17,관악구,155057,Subway
2024-06-17,광진구,63641,Subway
2024-06-17,구로구,131184,Subway
2024-06-17,금천구,103419,Subway
2024-06-17,노원구,168601,Subway
2024-06-17,도봉구,95655,Subway
2024-06-17,동대문구,107349,Subway
2024-06-17,동작구,93330,Subway
2024-06-17,마포구,261903,Subway
2024-06-17,서대문구,97961,Subway
2024-06-17,서초구,148392,Subway
2024-06-17,성동구,130972,Subway
2024-06-17,성북구,50060,Subway
2024-06-17,송파구,200140,Subway
2024-06-17,양천구,36642,Subway
2024-06-17,영등포구,322825,Subway
2024-06-17,은평구,126804,Subway
2024-06-17,종로구,239226,Subway
2024-06-17,중구,275575,Subway
2024-06-17,중랑구,93858,Subway
2024-06-18,강남구,417349,Subway
2024-06-18,강동구,98855,Subway
2024-06-18,강북구,49733,Subway
2024-06-18,강서구,191819,Subway
2024-06-18,관악구,159890,Subway
2024-06-18,광진구,65038,Subway
2024-06-18,구로구,132889,Subway
2024-06-18,금천구,103954,Subway
2024-06-18,노원구,170629,Subway
2024-06-18,도봉구,97359,Subway
2024-06-18,동대문구,108684,Subway
2024-06-18,동작구,94998,Subway
2024-06-18,마포구,266452,Subway
2024-06-18,서대문구,99159,Subway
2024-06-18,서초구,157859,Subway
2024-06-18,성동구,132428,Subway
2024-06-18,성북구,51660,Subway
2024-06-18,송파구,211917,Subway
2024-06-18,양천구,37537,Subway
2024-06-18,영등포구,344585,Subway
2024-06-18,은평구,128766,Subway
2024-06-18,종로구,246497,Subway
2024-06-18,중구,280500,Subway
2024-06-18,중랑구,95296,Subway
2024-06-19,강남구,414133,Subway
2024-06-19,강동구,99337,Subway
2024-06-19,강북구,49635,Subway
2024-06-19,강서구,193829,Subway
2024-06-19,관악구,160686,Subway
2024-06-19,광진구,65356,Subway
2024-06-19,구로구,132522,Subway
2024-06-19,금천구,103413,Subway
2024-06-19,노원구,171678,Subway
2024-06-19,도봉구,97049,Subway
2024-06-19,동대문구,108279,Subway
2024-06-19,동작구,94663,Subway
2024-06-19,마포구,269402,Subway
2024-06-19,서대문구,99192,Subway
2024-06-19,서초구,158863,Subway
2024-06-19,성동구,133040,Subway
2024-06-19,성북구,52067,Subway
2024-06-19,송파구,214410,Subway
2024-06-19,양천구,37697,Subway
2024-06-19,영등포구,339949,Subway
2024-06-19,은평구,128615,Subway
2024-06-19,종로구,248765,Subway
2024-06-19,중구,282731,Subway
2024-06-19,중랑구,94897,Subway
2024-06-20,강남구,417143,Subway
2024-06-20,강동구,99246,Subway
2024-06-20,강북구,49815,Subway
2024-06-20,강서구,194016,Subway
2024-06-20,관악구,163684,Subway
2024-06-20,광진구,69243,Subway
2024-06-20,구로구,132697,Subway
2024-06-20,금천구,103196,Subway
2024-06-20,노원구,172408,Subway
2024-06-20,도봉구,97112,Subway
2024-06-20,동대문구,110028,Subway
2024-06-20,동작구,95806,Subway
2024-06-20,마포구,273204,Subway
2024-06-20,서대문구,101676,Subway
2024-06-20,서초구,162954,Subway
2024-06-20,성동구,134549,Subway
2024-06-20,성북구,52481,Subway
2024-06-20,송파구,213750,Subway
2024-06-20,양천구,37692,Subway
2024-06-20,영등포구,340219,Subway
2024-06-20,은평구,129621,Subway
2024-06-20,종로구,252283,Subway
2024-06-20,중구,284118,Subway
2024-06-20,중랑구,95270,Subway
2024-06-21,강남구,423727,Subway
2024-06-21,강동구,100831,Subway
2024-06-21,강북구,50880,Subway
2024-06-21,강서구,199723,Subway
2024-06-21,관악구,169742,Subway
2024-06-21,광진구,71059,Subway
2024-06-21,구로구,134783,Subway
2024-06-21,금천구,101453,Subway
2024-06-21,노원구,174670,Subway
2024-06-21,도봉구,98733,Subway
2024-06-21,동대문구,112270,Subway
2024-06-21,동작구,99566,Subway
2024-06-21,마포구,288016,Subway
2024-06-21,서대문구,103613,Subway
2024-06-21,서초구,174010,Subway
2024-06-21,성동구,138805,Subway
2024-06-21,성북구,52129,Subway
2024-06-21,송파구,223361,Subway
2024-06-21,양천구,38074,Subway
2024-06-21,영등포구,350612,Subway
2024-06-21,은평구,131207,Subway
2024-06-21,종로구,258766,Subway
2024-06-21,중구,288182,Subway
2024-06-21,중랑구,96304,Subway
2024-06-22,강남구,236527,Subway
2024-06-22,강동구,65742,Subway
2024-06-22,강북구,37474,Subway
2024-06-22,강서구,129430,Subway
2024-06-22,관악구,129246,Subway
2024-06-22,광진구,57291,Subway
2024-06-22,구로구,85894,Subway
2024-06-22,금천구,38268,Subway
2024-06-22,노원구,124332,Subway
2024-06-22,도봉구,71480,Subway
2024-06-22,동대문구,77533,Subway
2024-06-22,동작구,71171,Subway
2024-06-22,마포구,227156,Subway
2024-06-22,서대문구,78282,Subway
2024-06-22,서초구,136079,Subway
2024-06-22,성동구,88324,Subway
2024-06-22,성북구,35482,Subway
2024-06-22,송파구,137751,Subway
2024-06-22,양천구,24318,Subway
2024-06-22,영등포구,226025,Subway
2024-06-22,은평구,93794,Subway
2024-06-22,종로구,179861,Subway
2024-06-22,중구,170349,Subway
2024-06-22,중랑구,68968,Subway
2024-06-23,강남구,150338,Subway
2024-06-23,강동구,47733,Subway
2024-06-23,강북구,30658,Subway
2024-06-23,강서구,101905,Subway
2024-06-23,관악구,95873,Subway
2024-06-23,광진구,43965,Subway
2024-06-23,구로구,65716,Subway
2024-06-23,금천구,29493,Subway
2024-06-23,노원구,95015,Subway
2024-06-23,도봉구,59827,Subway
2024-06-23,동대문구,60906,Subway
2024-06-23,동작구,51669,Subway
2024-06-23,마포구,178339,Subway
2024-06-23,서대문구,57563,Subway
2024-06-23,서초구,118530,Subway
2024-06-23,성동구,72856,Subway
2024-06-23,성북구,28115,Subway
2024-06-23,송파구,111358,Subway
2024-06-23,양천구,17942,Subway
2024-06-23,영등포구,170545,Subway
2024-06-23,은평구,72573,Subway
2024-06-23,종로구,132610,Subway
2024-06-23,중구,131758,Subway
2024-06-23,중랑구,51466,Subway
2024-06-24,강남구,403485,Subway
2024-06-24,강동구,97121,Subway
2024-06-24,강북구,47866,Subway
2024-06-24,강서구,189121,Subway
2024-06-24,관악구,152889,Subway
2024-06-24,광진구,63455,Subway
2024-06-24,구로구,129297,Subway
2024-06-24,금천구,102281,Subway
2024-06-24,노원구,164976,Subway
2024-06-24,도봉구,92987,Subway
2024-06-24,동대문구,105146,Subway
2024-06-24,동작구,90433,Subway
2024-06-24,마포구,264324,Subway
2024-06-24,서대문구,94435,Subway
2024-06-24,서초구,152391,Subway
2024-06-24,성동구,124591,Subway
2024-06-24,성북구,49532,Subway
2024-06-24,송파구,199269,Subway
2024-06-24,양천구,36333,Subway
2024-06-24,영등포구,327771,Subway
2024-06-24,은평구,124691,Subway
2024-06-24,종로구,240495,Subway
2024-06-24,중구,270716,Subway
2024-06-24,중랑구,91788,Subway
2024-06-25,강남구,421259,Subway
2024-06-25,강동구,99827,Subway
2024-06-25,강북구,50179,Subway
2024-06-25,강서구,194263,Subway
2024-06-25,관악구,160566,Subway
2024-06-25,광진구,64708,Subway
2024-06-25,구로구,133348,Subway
2024-06-25,금천구,104274,Subway
2024-06-25,노원구,170216,Subway
2024-06-25,도봉구,97287,Subway
2024-06-25,동대문구,107981,Subway
2024-06-25,동작구,93892,Subway
2024-06-25,마포구,274812,Subway
2024-06-25,서대문구,97946,Subway
2024-06-25,서초구,157002,Subway
2024-06-25,성동구,130637,Subway
2024-06-25,성북구,50773,Subway
2024-06-25,송파구,219808,Subway
2024-06-25,양천구,37627,Subway
2024-06-25,영등포구,338242,Subway
2024-06-25,은평구,130615,Subway
2024-06-25,종로구,251163,Subway
2024-06-25,중구,281080,Subway
2024-06-25,중랑구,94159,Subway
2024-06-26,강남구,424229,Subway
2024-06-26,강동구,99699,Subway
2024-06-26,강북구,50251,Subway
2024-06-26,강서구,196520,Subway
2024-06-26,관악구,162303,Subway
2024-06-26,광진구,65807,Subway
2024-06-26,구로구,133375,Subway
2024-06-26,금천구,103576,Subway
2024-06-26,노원구,172489,Subway
2024-06-26,도봉구,97456,Subway
2024-06-26,동대문구,109007,Subway
2024-06-26,동작구,94765,Subway
2024-06-26,마포구,276910,Subway
2024-06-26,서대문구,99160,Subway
2024-06-26,서초구,158252,Subway
2024-06-26,성동구,130547,Subway
2024-06-26,성북구,51488,Subway
2024-06-26,송파구,220436,Subway
2024-06-26,양천구,37906,Subway
2024-06-26,영등포구,343520,Subway
2024-06-26,은평구,130948,Subway
2024-06-26,종로구,257058,Subway
2024-06-26,중구,284147,Subway
2024-06-26,중랑구,94438,Subway
2024-06-27,강남구,425396,Subway
2024-06-27,강동구,99168,Subway
2024-06-27,강북구,49637,Subway
2024-06-27,강서구,196336,Subway
2024-06-27,관악구,163552,Subway
2024-06-27,광진구,64647,Subway
2024-06-27,구로구,133367,Subway
2024-06-27,금천구,103433,Subway
2024-06-27,노원구,171151,Subway
2024-06-27,도봉구,97429,Subway
2024-06-27,동대문구,109040,Subway
2024-06-27,동작구,93769,Subway
2024-06-27,마포구,279094,Subway
2024-06-27,서대문구,97951,Subway
2024-06-27,서초구,159848,Subway
2024-06-27,성동구,130580,Subway
2024-06-27,성북구,51357,Subway
2024-06-27,송파구,218486,Subway
2024-06-27,양천구,37460,Subway
2024-06-27,영등포구,346515,Subway
2024-06-27,은평구,129990,Subway
2024-06-27,종로구,255758,Subway
2024-06-27,중구,286439,Subway
2024-06-27,중랑구,94328,Subway
2024-06-28,강남구,431959,Subway
2024-06-28,강동구,102425,Subway
2024-06-28,강북구,50941,Subway
2024-06-28,강서구,201557,Subway
2024-06-28,관악구,171150,Subway
2024-06-28,광진구,68134,Subway
2024-06-28,구로구,135039,Subway
2024-06-28,금천구,102497,Subway
2024-06-28,노원구,175808,Subway
2024-06-28,도봉구,99844,Subway
2024-06-28,동대문구,112217,Subway
2024-06-28,동작구,97733,Subway
2024-06-28,마포구,292296,Subway
2024-06-28,서대문구,102767,Subway
2024-06-28,서초구,172603,Subway
2024-06-28,성동구,138362,Subway
2024-06-28,성북구,52022,Subway
2024-06-28,송파구,221942,Subway
2024-06-28,양천구,38372,Subway
2024-06-28,영등포구,355281,Subway
2024-06-28,은평구,133057,Subway
2024-06-28,종로구,261643,Subway
2024-06-28,중구,290449,Subway
2024-06-28,중랑구,97183,Subway
2024-06-29,강남구,247237,Subway
2024-06-29,강동구,66750,Subway
2024-06-29,강북구,40310,Subway
2024-06-29,강서구,134805,Subway
2024-06-29,관악구,132627,Subway
2024-06-29,광진구,56197,Subway
2024-06-29,구로구,87740,Subway
2024-06-29,금천구,40045,Subway
2024-06-29,노원구,127926,Subway
2024-06-29,도봉구,75258,Subway
2024-06-29,동대문구,79093,Subway
2024-06-29,동작구,73355,Subway
2024-06-29,마포구,229808,Subway
2024-06-29,서대문구,80323,Subway
2024-06-29,서초구,137468,Subway
2024-06-29,성동구,92998,Subway
2024-06-29,성북구,35143,Subway
2024-06-29,송파구,149380,Subway
2024-06-29,양천구,24938,Subway
2024-06-29,영등포구,231769,Subway
2024-06-29,은평구,96618,Subway
2024-06-29,종로구,196913,Subway
2024-06-29,중구,171118,Subway
2024-06-29,중랑구,70471,Subway
2024-06-30,강남구,139377,Subway
2024-06-30,강동구,43493,Subway
2024-06-30,강북구,26931,Subway
2024-06-30,강서구,93982,Subway
2024-06-30,관악구,87314,Subway
2024-06-30,광진구,38052,Subway
2024-06-30,구로구,60316,Subway
2024-06-30,금천구,26160,Subway
2024-06-30,노원구,83487,Subway
2024-06-30,도봉구,51905,Subway
2024-06-30,동대문구,54011,Subway
2024-06-30,동작구,47336,Subway
2024-06-30,마포구,156927,Subway
2024-06-30,서대문구,51273,Subway
2024-06-30,서초구,106909,Subway
2024-06-30,성동구,58416,Subway
2024-06-30,성북구,24927,Subway
2024-06-30,송파구,98086,Subway
2024-06-30,양천구,16081,Subway
2024-06-30,영등포구,157546,Subway
2024-06-30,은평구,63330,Subway
2024-06-30,종로구,112862,Subway
2024-06-30,중구,117036,Subway
2024-06-30,중랑구,47264,Subway
2024-07-01,강남구,402106,Subway
2024-07-01,강동구,96795,Subway
2024-07-01,강북구,48900,Subway
2024-07-01,강서구,187964,Subway
2024-07-01,관악구,151585,Subway
2024-07-01,광진구,61750,Subway
2024-07-01,구로구,129641,Subway
2024-07-01,금천구,102204,Subway
2024-07-01,노원구,165738,Subway
2024-07-01,도봉구,93625,Subway
2024-07-01,동대문구,104349,Subway
2024-07-01,동작구,90052,Subway
2024-07-01,마포구,262373,Subway
2024-07-01,서대문구,94955,Subway
2024-07-01,서초구,144679,Subway
2024-07-01,성동구,123961,Subway
2024-07-01,성북구,48835,Subway
2024-07-01,송파구,198617,Subway
2024-07-01,양천구,36029,Subway
2024-07-01,영등포구,327801,Subway
2024-07-01,은평구,125452,Subway
2024-07-01,종로구,236217,Subway
2024-07-01,중구,269089,Subway
2024-07-01,중랑구,91000,Subway
2024-07-02,강남구,395999,Subway
2024-07-02,강동구,93517,Subway
2024-07-02,강북구,44078,Subway
2024-07-02,강서구,178358,Subway
2024-07-02,관악구,145078,Subway
2024-07-02,광진구,57491,Subway
2024-07-02,구로구,122853,Subway
2024-07-02,금천구,99733,Subway
2024-07-02,노원구,154381,Subway
2024-07-02,도봉구,85593,Subway
2024-07-02,동대문구,95302,Subway
2024-07-02,동작구,85417,Subway
2024-07-02,마포구,246794,Subway
2024-07-02,서대문구,89092,Subway
2024-07-02,서초구,142674,Subway
2024-07-02,성동구,116762,Subway
2024-07-02,성북구,46221,Subway
2024-07-02,송파구,194516,Subway
2024-07-02,양천구,34457,Subway
2024-07-02,영등포구,319407,Subway
2024-07-02,은평구,118462,Subway
2024-07-02,종로구,221594,Subway
2024-07-02,중구,259247,Subway
2024-07-02,중랑구,85435,Subway
2024-07-03,강남구,416211,Subway
2024-07-03,강동구,99140,Subway
2024-07-03,강북구,49389,Subway
2024-07-03,강서구,190461,Subway
2024-07-03,관악구,157936,Subway
2024-07-03,광진구,64386,Subway
2024-07-03,구로구,132707,Subway
2024-07-03,금천구,102753,Subway
2024-07-03,노원구,170357,Subway
2024-07-03,도봉구,95493,Subway
2024-07-03,동대문구,106462,Subway
2024-07-03,동작구,92117,Subway
2024-07-03,마포구,269727,Subway
2024-07-03,서대문구,97837,Subway
2024-07-03,서초구,151535,Subway
2024-07-03,성동구,128893,Subway
2024-07-03,성북구,50561,Subway
2024-07-03,송파구,217618,Subway
2024-07-03,양천구,37233,Subway
2024-07-03,영등포구,339314,Subway
2024-07-03,은평구,128013,Subway
2024-07-03,종로구,249924,Subway
2024-07-03,중구,276082,Subway
2024-07-03,중랑구,92853,Subway
2024-07-04,강남구,426142,Subway
2024-07-04,강동구,99896,Subway
2024-07-04,강북구,49663,Subway
2024-07-04,강서구,193031,Subway
2024-07-04,관악구,160510,Subway
2024-07-04,광진구,64154,Subway
2024-07-04,구로구,131583,Subway
2024-07-04,금천구,102675,Subway
2024-07-04,노원구,169426,Subway
2024-07-04,도봉구,95985,Subway
2024-07-04,동대문구,106394,Subway
2024-07-04,동작구,92999,Subway
2024-07-04,마포구,273898,Subway
2024-07-04,서대문구,98250,Subway
2024-07-04,서초구,154263,Subway
2024-07-04,성동구,129287,Subway
2024-07-04,성북구,50309,Subway
2024-07-04,송파구,219840,Subway
2024-07-04,양천구,37394,Subway
2024-07-04,영등포구,338144,Subway
2024-07-04,은평구,129818,Subway
2024-07-04,종로구,252692,Subway
2024-07-04,중구,278185,Subway
2024-07-04,중랑구,92709,Subway
2024-07-05,강남구,429922,Subway
2024-07-05,강동구,102262,Subway
2024-07-05,강북구,50633,Subway
2024-07-05,강서구,198109,Subway
2024-07-05,관악구,167549,Subway
2024-07-05,광진구,67624,Subway
2024-07-05,구로구,133859,Subway
2024-07-05,금천구,101671,Subway
2024-07-05,노원구,174596,Subway
2024-07-05,도봉구,99052,Subway
2024-07-05,동대문구,109137,Subway
2024-07-05,동작구,96591,Subway
2024-07-05,마포구,290186,Subway
2024-07-05,서대문구,101450,Subway
2024-07-05,서초구,165449,Subway
2024-07-05,성동구,133681,Subway
2024-07-05,성북구,51437,Subway
2024-07-05,송파구,206840,Subway
2024-07-05,양천구,38214,Subway
2024-07-05,영등포구,344936,Subway
2024-07-05,은평구,131707,Subway
2024-07-05,종로구,255753,Subway
2024-07-05,중구,281040,Subway
2024-07-05,중랑구,96453,Subway
2024-07-06,강남구,245848,Subway
2024-07-06,강동구,64790,Subway
2024-07-06,강북구,37743,Subway
2024-07-06,강서구,128664,Subway
2024-07-06,관악구,126290,Subway
2024-07-06,광진구,55465,Subway
2024-07-06,구로구,85847,Subway
2024-07-06,금천구,38691,Subway
2024-07-06,노원구,121023,Subway
2024-07-06,도봉구,69811,Subway
2024-07-06,동대문구,74984,Subway
2024-07-06,동작구,69087,Subway
2024-07-06,마포구,225874,Subway
2024-07-06,서대문구,76742,Subway
2024-07-06,서초구,131095,Subway
2024-07-06,성동구,81913,Subway
2024-07-06,성북구,33183,Subway
2024-07-06,송파구,131516,Subway
2024-07-06,양천구,23702,Subway
2024-07-06,영등포구,221538,Subway
2024-07-06,은평구,91862,Subway
2024-07-06,종로구,178333,Subway
2024-07-06,중구,166730,Subway
2024-07-06,중랑구,66288,Subway
2024-07-07,강남구,148910,Subway
2024-07-07,강동구,49079,Subway
2024-07-07,강북구,31308,Subway
2024-07-07,강서구,101421,Subway
2024-07-07,관악구,93905,Subway
2024-07-07,광진구,41745,Subway
2024-07-07,구로구,64118,Subway
2024-07-07,금천구,28444,Subway
2024-07-07,노원구,95307,Subway
2024-07-07,도봉구,60040,Subway
2024-07-07,동대문구,58795,Subway
2024-07-07,동작구,50827,Subway
2024-07-07,마포구,178961,Subway
2024-07-07,서대문구,58222,Subway
2024-07-07,서초구,112290,Subway
2024-07-07,성동구,65079,Subway
2024-07-07,성북구,27481,Subway
2024-07-07,송파구,97415,Subway
2024-07-07,양천구,17766,Subway
2024-07-07,영등포구,169622,Subway
2024-07-07,은평구,71770,Subway
2024-07-07,종로구,128212,Subway
2024-07-07,중구,128045,Subway
2024-07-07,중랑구,51945,Subway
2024-07-08,강남구,393451,Subway
2024-07-08,강동구,92974,Subway
2024-07-08,강북구,44720,Subway
2024-07-08,강서구,180854,Subway
2024-07-08,관악구,145097,Subway
2024-07-08,광진구,57940,Subway
2024-07-08,구로구,124024,Subway
2024-07-08,금천구,99759,Subway
2024-07-08,노원구,156261,Subway
2024-07-08,도봉구,87187,Subway
2024-07-08,동대문구,97449,Subway
2024-07-08,동작구,86858,Subway
2024-07-08,마포구,250358,Subway
2024-07-08,서대문구,90460,Subway
2024-07-08,서초구,143342,Subway
2024-07-08,성동구,117898,Subway
2024-07-08,성북구,46421,Subway
2024-07-08,송파구,192770,Subway
2024-07-08,양천구,35368,Subway
2024-07-08,영등포구,315056,Subway
2024-07-08,은평구,119025,Subway
2024-07-08,종로구,225819,Subway
2024-07-08,중구,253122,Subway
2024-07-08,중랑구,87352,Subway
2024-07-09,강남구,414832,Subway
2024-07-09,강동구,97332,Subway
2024-07-09,강북구,47831,Subway
2024-07-09,강서구,189637,Subway
2024-07-09,관악구,155200,Subway
2024-07-09,광진구,61503,Subway
2024-07-09,구로구,130848,Subway
2024-07-09,금천구,102710,Subway
2024-07-09,노원구,164632,Subway
2024-07-09,도봉구,93484,Subway
2024-07-09,동대문구,103598,Subway
2024-07-09,동작구,91468,Subway
2024-07-09,마포구,265195,Subway
2024-07-09,서대문구,95528,Subway
2024-07-09,서초구,147992,Subway
2024-07-09,성동구,125980,Subway
2024-07-09,성북구,48771,Subway
2024-07-09,송파구,215930,Subway
2024-07-09,양천구,37428,Subway
2024-07-09,영등포구,331077,Subway
2024-07-09,은평구,125120,Subway
2024-07-09,종로구,239914,Subway
2024-07-09,중구,270038,Subway
2024-07-09,중랑구,91574,Subway
2024-07-10,강남구,417050,Subway
2024-07-10,강동구,99010,Subway
2024-07-10,강북구,48942,Subway
2024-07-10,강서구,192173,Subway
2024-07-10,관악구,159399,Subway
2024-07-10,광진구,64007,Subway
2024-07-10,구로구,133520,Subway
2024-07-10,금천구,102636,Subway
2024-07-10,노원구,168920,Subway
2024-07-10,도봉구,95817,Subway
2024-07-10,동대문구,104979,Subway
2024-07-10,동작구,92561,Subway
2024-07-10,마포구,270671,Subway
2024-07-10,서대문구,96716,Subway
2024-07-10,서초구,152505,Subway
2024-07-10,성동구,129271,Subway
2024-07-10,성북구,49757,Subway
2024-07-10,송파구,218218,Subway
2024-07-10,양천구,37455,Subway
2024-07-10,영등포구,340450,Subway
2024-07-10,은평구,128362,Subway
2024-07-10,종로구,248906,Subway
2024-07-10,중구,275281,Subway
2024-07-10,중랑구,92873,Subway
2024-07-11,강남구,421039,Subway
2024-07-11,강동구,98619,Subway
2024-07-11,강북구,49266,Subway
2024-07-11,강서구,194092,Subway
2024-07-11,관악구,161453,Subway
2024-07-11,광진구,63850,Subway
2024-07-11,구로구,132709,Subway
2024-07-11,금천구,102938,Subway
2024-07-11,노원구,169598,Subway
2024-07-11,도봉구,96220,Subway
2024-07-11,동대문구,106942,Subway
2024-07-11,동작구,93124,Subway
2024-07-11,마포구,276171,Subway
2024-07-11,서대문구,98613,Subway
2024-07-11,서초구,154681,Subway
2024-07-11,성동구,130980,Subway
2024-07-11,성북구,50453,Subway
2024-07-11,송파구,218699,Subway
2024-07-11,양천구,37173,Subway
2024-07-11,영등포구,338989,Subway
2024-07-11,은평구,128936,Subway
2024-07-11,종로구,251722,Subway
2024-07-11,중구,276477,Subway
2024-07-11,중랑구,93360,Subway
2024-07-12,강남구,428195,Subway
2024-07-12,강동구,102390,Subway
2024-07-12,강북구,50718,Subway
2024-07-12,강서구,198390,Subway
2024-07-12,관악구,167720,Subway
2024-07-12,광진구,67502,Subway
2024-07-12,구로구,134461,Subway
2024-07-12,금천구,101162,Subway
2024-07-12,노원구,173514,Subway
2024-07-12,도봉구,98937,Subway
