사용일자,자치구,승차총승객수
20240702,강남구,395999
20240702,강동구,93517
20240702,강북구,44078
20240702,강서구,178358
20240702,관악구,145078
20240702,광진구,57491
20240702,구로구,122853
20240702,금천구,99733
20240702,노원구,154381
20240702,도봉구,85593
20240702,동대문구,95302
20240702,동작구,85417
20240702,마포구,246794
20240702,서대문구,89092
20240702,서초구,142674
20240702,성동구,116762
20240702,성북구,46221
20240702,송파구,194516
20240702,양천구,34457
20240702,영등포구,319407
20240702,은평구,118462
20240702,종로구,221594
20240702,중구,259247
20240702,중랑구,85435
20240703,강남구,416211
20240703,강동구,99140
20240703,강북구,49389
20240703,강서구,190461
20240703,관악구,157936
20240703,광진구,64386
20240703,구로구,132707
20240703,금천구,102753
20240703,노원구,170357
20240703,도봉구,95493
20240703,동대문구,106462
20240703,동작구,92117
20240703,마포구,269727
20240703,서대문구,97837
20240703,서초구,151535
20240703,성동구,128893
20240703,성북구,50561
20240703,송파구,217618
20240703,양천구,37233
20240703,영등포구,339314
20240703,은평구,128013
20240703,종로구,249924
20240703,중구,276082
20240703,중랑구,92853
20240704,강남구,426142
20240704,강동구,99896
20240704,강북구,49663
20240704,강서구,193031
20240704,관악구,160510
20240704,광진구,64154
20240704,구로구,131583
20240704,금천구,102675
20240704,노원구,169426
20240704,도봉구,95985
20240704,동대문구,106394
20240704,동작구,92999
20240704,마포구,273898
20240704,서대문구,98250
20240704,서초구,154263
20240704,성동구,129287
20240704,성북구,50309
20240704,송파구,219840
20240704,양천구,37394
20240704,영등포구,338144
20240704,은평구,129818
20240704,종로구,252692
20240704,중구,278185
20240704,중랑구,92709
20240705,강남구,429922
20240705,강동구,102262
20240705,강북구,50633
20240705,강서구,198109
20240705,관악구,167549
20240705,광진구,67624
20240705,구로구,133859
20240705,금천구,101671
20240705,노원구,174596
20240705,도봉구,99052
20240705,동대문구,109137
20240705,동작구,96591
20240705,마포구,290186
20240705,서대문구,101450
20240705,서초구,165449
20240705,성동구,133681
20240705,성북구,51437
20240705,송파구,206840
20240705,양천구,38214
20240705,영등포구,344936
20240705,은평구,131707
20240705,종로구,255753
20240705,중구,281040
20240705,중랑구,96453
20240706,강남구,245848
20240706,강동구,64790
20240706,강북구,37743
20240706,강서구,128664
20240706,관악구,126290
20240706,광진구,55465
20240706,구로구,85847
20240706,금천구,38691
20240706,노원구,121023
20240706,도봉구,69811
20240706,동대문구,74984
20240706,동작구,69087
20240706,마포구,225874
20240706,서대문구,76742
20240706,서초구,131095
20240706,성동구,81913
20240706,성북구,33183
20240706,송파구,131516
20240706,양천구,23702
20240706,영등포구,221538
20240706,은평구,91862
20240706,종로구,178333
20240706,중구,166730
20240706,중랑구,66288
20240707,강남구,148910
20240707,강동구,49079
20240707,강북구,31308
20240707,강서구,101421
20240707,관악구,93905
20240707,광진구,41745
20240707,구로구,64118
20240707,금천구,28444
20240707,노원구,95307
20240707,도봉구,60040
20240707,동대문구,58795
20240707,동작구,50827
20240707,마포구,178961
20240707,서대문구,58222
20240707,서초구,112290
20240707,성동구,65079
20240707,성북구,27481
20240707,송파구,97415
20240707,양천구,17766
20240707,영등포구,169622
20240707,은평구,71770
20240707,종로구,128212
20240707,중구,128045
20240707,중랑구,51945
20240708,강남구,393451
20240708,강동구,92974
20240708,강북구,44720
20240708,강서구,180854
20240708,관악구,145097
20240708,광진구,57940
20240708,구로구,124024
20240708,금천구,99759
20240708,노원구,156261
20240708,도봉구,87187
20240708,동대문구,97449
20240708,동작구,86858
20240708,마포구,250358
20240708,서대문구,90460
20240708,서초구,143342
20240708,성동구,117898
20240708,성북구,46421
20240708,송파구,192770
20240708,양천구,35368
20240708,영등포구,315056
20240708,은평구,119025
20240708,종로구,225819
20240708,중구,253122
20240708,중랑구,87352
20240709,강남구,414832
20240709,강동구,97332
20240709,강북구,47831
20240709,강서구,189637
20240709,관악구,155200
20240709,광진구,61503
20240709,구로구,130848
20240709,금천구,102710
20240709,노원구,164632
20240709,도봉구,93484
20240709,동대문구,103598
20240709,동작구,91468
20240709,마포구,265195
20240709,서대문구,95528
20240709,서초구,147992
20240709,성동구,125980
20240709,성북구,48771
20240709,송파구,215930
20240709,양천구,37428
20240709,영등포구,331077
20240709,은평구,125120
20240709,종로구,239914
20240709,중구,270038
20240709,중랑구,91574
20240710,강남구,417050
20240710,강동구,99010
20240710,강북구,48942
20240710,강서구,192173
20240710,관악구,159399
20240710,광진구,64007
20240710,구로구,133520
20240710,금천구,102636
20240710,노원구,168920
20240710,도봉구,95817
20240710,동대문구,104979
20240710,동작구,92561
20240710,마포구,270671
20240710,서대문구,96716
20240710,서초구,152505
20240710,성동구,129271
20240710,성북구,49757
20240710,송파구,218218
20240710,양천구,37455
20240710,영등포구,340450
20240710,은평구,128362
20240710,종로구,248906
20240710,중구,275281
20240710,중랑구,92873
20240711,강남구,421039
20240711,강동구,98619
20240711,강북구,49266
20240711,강서구,194092
20240711,관악구,161453
20240711,광진구,63850
20240711,구로구,132709
20240711,금천구,102938
20240711,노원구,169598
20240711,도봉구,96220
20240711,동대문구,106942
20240711,동작구,93124
20240711,마포구,276171
20240711,서대문구,98613
20240711,서초구,154681
20240711,성동구,130980
20240711,성북구,50453
20240711,송파구,218699
20240711,양천구,37173
20240711,영등포구,338989
20240711,은평구,128936
20240711,종로구,251722
20240711,중구,276477
20240711,중랑구,93360
20240712,강남구,428195
20240712,강동구,102390
20240712,강북구,50718
20240712,강서구,198390
20240712,관악구,167720
20240712,광진구,67502
20240712,구로구,134461
20240712,금천구,101162
20240712,노원구,173514
20240712,도봉구,98937
20240712,동대문구,111329
20240712,동작구,97587
20240712,마포구,285746
20240712,서대문구,101559
20240712,서초구,168323
20240712,성동구,134333
20240712,성북구,51184
20240712,송파구,224042
20240712,양천구,38318
20240712,영등포구,348265
20240712,은평구,131158
20240712,종로구,255469
20240712,중구,280811
20240712,중랑구,95954
20240713,강남구,252251
20240713,강동구,68228
20240713,강북구,40679
20240713,강서구,136701
20240713,관악구,136085
20240713,광진구,58120
20240713,구로구,89872
20240713,금천구,41402
20240713,노원구,132475
20240713,도봉구,77212
20240713,동대문구,81362
20240713,동작구,73854
20240713,마포구,247271
20240713,서대문구,81491
20240713,서초구,140772
20240713,성동구,93068
20240713,성북구,36007
20240713,송파구,156956
20240713,양천구,26034
20240713,영등포구,232426
20240713,은평구,99738
20240713,종로구,196332
20240713,중구,179659
20240713,중랑구,72002
20240714,강남구,156832
20240714,강동구,48690
20240714,강북구,31189
20240714,강서구,102406
20240714,관악구,97541
20240714,광진구,41868
20240714,구로구,65921
20240714,금천구,29361
20240714,노원구,97700
20240714,도봉구,59187
20240714,동대문구,60116
20240714,동작구,50670
20240714,마포구,186534
20240714,서대문구,58470
20240714,서초구,117528
20240714,성동구,70017
20240714,성북구,27531
20240714,송파구,117244
20240714,양천구,18910
20240714,영등포구,167974
20240714,은평구,72186
20240714,종로구,131902
20240714,중구,135514
20240714,중랑구,51126
20240715,강남구,406788
20240715,강동구,97065
20240715,강북구,47858
20240715,강서구,188535
20240715,관악구,152042
20240715,광진구,60703
20240715,구로구,128630
20240715,금천구,101816
20240715,노원구,164402
20240715,도봉구,93079
20240715,동대문구,102726
20240715,동작구,90965
20240715,마포구,266714
20240715,서대문구,94704
20240715,서초구,149435
20240715,성동구,125035
20240715,성북구,48686
20240715,송파구,198303
20240715,양천구,35908
20240715,영등포구,320254
20240715,은평구,125218
20240715,종로구,236974
20240715,중구,268417
20240715,중랑구,90890
20240716,강남구,417808
20240716,강동구,96432
20240716,강북구,47223
20240716,강서구,189537
20240716,관악구,154649
20240716,광진구,60425
20240716,구로구,128804
20240716,금천구,102069
20240716,노원구,163359
20240716,도봉구,92538
20240716,동대문구,100967
20240716,동작구,91396
20240716,마포구,264809
20240716,서대문구,95214
20240716,서초구,149659
20240716,성동구,125124
20240716,성북구,48243
20240716,송파구,202512
20240716,양천구,36396
20240716,영등포구,333284
20240716,은평구,124376
20240716,종로구,243723
20240716,중구,274204
20240716,중랑구,90116
20240717,강남구,402244
20240717,강동구,93165
20240717,강북구,44524
20240717,강서구,182138
20240717,관악구,151737
20240717,광진구,59045
20240717,구로구,124877
20240717,금천구,99581
20240717,노원구,157770
20240717,도봉구,88599
20240717,동대문구,96328
20240717,동작구,88564
20240717,마포구,255135
20240717,서대문구,89515
20240717,서초구,145462
20240717,성동구,119941
20240717,성북구,46552
20240717,송파구,202274
20240717,양천구,34843
20240717,영등포구,323793
20240717,은평구,117505
20240717,종로구,230281
20240717,중구,262942
20240717,중랑구,86645
20240718,강남구,393042
20240718,강동구,91856
20240718,강북구,44370
20240718,강서구,178250
20240718,관악구,145361
20240718,광진구,57769
20240718,구로구,120301
20240718,금천구,95722
20240718,노원구,160034
20240718,도봉구,92293
20240718,동대문구,95443
20240718,동작구,84739
20240718,마포구,251361
20240718,서대문구,87031
20240718,서초구,142378
20240718,성동구,117508
20240718,성북구,46736
20240718,송파구,193539
20240718,양천구,34451
20240718,영등포구,315257
20240718,은평구,116045
20240718,종로구,219114
20240718,중구,258605
20240718,중랑구,86181
20240719,강남구,424450
20240719,강동구,101666
20240719,강북구,51339
20240719,강서구,198285
20240719,관악구,167774
20240719,광진구,67386
20240719,구로구,133757
20240719,금천구,101387
20240719,노원구,175350
20240719,도봉구,99324
20240719,동대문구,108436
20240719,동작구,97419
20240719,마포구,288658
20240719,서대문구,101727
20240719,서초구,165469
20240719,성동구,133151
20240719,성북구,50914
20240719,송파구,223162
20240719,양천구,37935
20240719,영등포구,349484
20240719,은평구,133185
20240719,종로구,256917
20240719,중구,283619
20240719,중랑구,96606
20240720,강남구,232686
20240720,강동구,63408
20240720,강북구,37469
20240720,강서구,128849
20240720,관악구,128245
20240720,광진구,51942
20240720,구로구,83492
20240720,금천구,38150
20240720,노원구,122255
20240720,도봉구,70938
20240720,동대문구,75427
20240720,동작구,70484
20240720,마포구,225721
20240720,서대문구,74927
20240720,서초구,128279
20240720,성동구,83462
20240720,성북구,33209
20240720,송파구,137338
20240720,양천구,23702
20240720,영등포구,209617
20240720,은평구,91660
20240720,종로구,176553
20240720,중구,164939
20240720,중랑구,67569
20240721,강남구,143757
20240721,강동구,45125
20240721,강북구,29440
20240721,강서구,97973
20240721,관악구,95035
20240721,광진구,39768
20240721,구로구,61891
20240721,금천구,27323
20240721,노원구,89717
20240721,도봉구,54737
20240721,동대문구,55686
20240721,동작구,48661
20240721,마포구,176975
20240721,서대문구,56432
20240721,서초구,108454
20240721,성동구,63826
20240721,성북구,26351
20240721,송파구,100865
20240721,양천구,16839
20240721,영등포구,157234
20240721,은평구,67508
20240721,종로구,122125
20240721,중구,127364
20240721,중랑구,48590
20240722,강남구,397928
20240722,강동구,92733
20240722,강북구,44637
20240722,강서구,179708
20240722,관악구,146861
20240722,광진구,57865
20240722,구로구,123411
20240722,금천구,99596
20240722,노원구,154769
20240722,도봉구,86606
20240722,동대문구,96992
20240722,동작구,87004
20240722,마포구,257717
20240722,서대문구,88879
20240722,서초구,144929
20240722,성동구,120935
20240722,성북구,47038
20240722,송파구,190198
20240722,양천구,34497
20240722,영등포구,315572
20240722,은평구,117305
20240722,종로구,225724
20240722,중구,262300
20240722,중랑구,86308
20240723,강남구,412144
20240723,강동구,94583
20240723,강북구,45912
20240723,강서구,185248
20240723,관악구,152078
20240723,광진구,60328
20240723,구로구,129586
20240723,금천구,101805
20240723,노원구,159486
20240723,도봉구,90291
20240723,동대문구,99221
20240723,동작구,89563
20240723,마포구,266803
20240723,서대문구,91720
20240723,서초구,147294
20240723,성동구,124835
20240723,성북구,47493
20240723,송파구,200555
20240723,양천구,35555
20240723,영등포구,327718
20240723,은평구,121612
20240723,종로구,236972
20240723,중구,269428
20240723,중랑구,88795
20240724,강남구,418345
20240724,강동구,96357
20240724,강북구,47717
20240724,강서구,190067
20240724,관악구,156968
20240724,광진구,61293
20240724,구로구,132542
20240724,금천구,102301
20240724,노원구,164993
20240724,도봉구,93259
20240724,동대문구,102966
20240724,동작구,90824
20240724,마포구,274283
20240724,서대문구,94580
20240724,서초구,151655
20240724,성동구,129114
20240724,성북구,49176
20240724,송파구,204096
20240724,양천구,36308
20240724,영등포구,336879
20240724,은평구,126501
20240724,종로구,248091
20240724,중구,276901
20240724,중랑구,91359
20240725,강남구,426470
20240725,강동구,97684
20240725,강북구,47773
20240725,강서구,189863
20240725,관악구,159629
20240725,광진구,61747
20240725,구로구,129822
20240725,금천구,101175
20240725,노원구,164656
20240725,도봉구,93799
20240725,동대문구,103616
20240725,동작구,91764
20240725,마포구,276549
20240725,서대문구,94481
20240725,서초구,154742
20240725,성동구,128282
20240725,성북구,49021
20240725,송파구,213285
20240725,양천구,36262
20240725,영등포구,336832
20240725,은평구,127161
20240725,종로구,251633
20240725,중구,278161
20240725,중랑구,91069
20240726,강남구,419923
20240726,강동구,95573
20240726,강북구,47184
20240726,강서구,187714
20240726,관악구,161653
20240726,광진구,63487
20240726,구로구,128865
20240726,금천구,98412
20240726,노원구,163066
20240726,도봉구,92461
20240726,동대문구,103071
20240726,동작구,93234
20240726,마포구,279631
20240726,서대문구,94082
20240726,서초구,163743
20240726,성동구,128600
20240726,성북구,48483
20240726,송파구,199561
20240726,양천구,36074
20240726,영등포구,338020
20240726,은평구,126120
20240726,종로구,246371
20240726,중구,272066
20240726,중랑구,91446
20240727,강남구,225004
20240727,강동구,61077
20240727,강북구,36105
20240727,강서구,122602
20240727,관악구,120054
20240727,광진구,51162
20240727,구로구,81064
20240727,금천구,36665
20240727,노원구,118411
20240727,도봉구,68198
20240727,동대문구,71584
20240727,동작구,67209
20240727,마포구,210806
20240727,서대문구,71232
20240727,서초구,125411
20240727,성동구,77923
20240727,성북구,31557
20240727,송파구,127526
20240727,양천구,23186
20240727,영등포구,202253
20240727,은평구,90603
20240727,종로구,171649
20240727,중구,152884
20240727,중랑구,64741
20240728,강남구,137518
20240728,강동구,45748
20240728,강북구,29731
20240728,강서구,95778
20240728,관악구,90151
20240728,광진구,39594
20240728,구로구,60590
20240728,금천구,27042
20240728,노원구,90940
20240728,도봉구,56124
20240728,동대문구,55137
20240728,동작구,48367
20240728,마포구,169514
20240728,서대문구,53484
20240728,서초구,109885
20240728,성동구,63475
20240728,성북구,26079
20240728,송파구,100453
20240728,양천구,17219
20240728,영등포구,157797
20240728,은평구,68984
20240728,종로구,124367
20240728,중구,124929
20240728,중랑구,48502
20240729,강남구,383982
20240729,강동구,89323
20240729,강북구,44446
20240729,강서구,175221
20240729,관악구,144722
20240729,광진구,57560
20240729,구로구,120957
20240729,금천구,94984
20240729,노원구,151109
20240729,도봉구,86367
20240729,동대문구,94402
20240729,동작구,84816
20240729,마포구,252640
20240729,서대문구,84723
20240729,서초구,145222
20240729,성동구,116814
20240729,성북구,44383
20240729,송파구,180899
20240729,양천구,32947
20240729,영등포구,309755
20240729,은평구,116541
20240729,종로구,229077
20240729,중구,255475
20240729,중랑구,84751
20240730,강남구,397041
20240730,강동구,91629
20240730,강북구,45608
20240730,강서구,179915
20240730,관악구,151202
20240730,광진구,59217
20240730,구로구,123167
20240730,금천구,95881
20240730,노원구,156802
20240730,도봉구,89979
20240730,동대문구,97478
20240730,동작구,87183
20240730,마포구,265348
20240730,서대문구,90132
20240730,서초구,148909
20240730,성동구,121581
20240730,성북구,45954
20240730,송파구,201008
20240730,양천구,34106
20240730,영등포구,320713
20240730,은평구,120781
20240730,종로구,244236
20240730,중구,267457
20240730,중랑구,87396
20240731,강남구,398955
20240731,강동구,92341
20240731,강북구,46134
20240731,강서구,181910
20240731,관악구,154295
20240731,광진구,61325
20240731,구로구,123433
20240731,금천구,93381
20240731,노원구,158636
20240731,도봉구,89605
20240731,동대문구,97590
20240731,동작구,87633
20240731,마포구,280506
20240731,서대문구,89904
20240731,서초구,151996
20240731,성동구,120449
20240731,성북구,46541
20240731,송파구,201788
20240731,양천구,33887
20240731,영등포구,324990
20240731,은평구,121228
20240731,종로구,237711
20240731,중구,265366
20240731,중랑구,87635
20240801,강남구,393672
20240801,강동구,89024
20240801,강북구,44423
20240801,강서구,178371
20240801,관악구,151347
20240801,광진구,59006
20240801,구로구,118428
20240801,금천구,90665
20240801,노원구,152287
20240801,도봉구,86550
20240801,동대문구,94580
20240801,동작구,85464
20240801,마포구,262583
20240801,서대문구,88704
20240801,서초구,147563
20240801,성동구,118870
20240801,성북구,45331
20240801,송파구,197750
20240801,양천구,33088
20240801,영등포구,318175
20240801,은평구,117195
20240801,종로구,226420
20240801,중구,258023
20240801,중랑구,84720
20240802,강남구,390633
20240802,강동구,88593
20240802,강북구,44183
20240802,강서구,176077
20240802,관악구,152162
20240802,광진구,60997
20240802,구로구,116867
20240802,금천구,87238
20240802,노원구,151669
20240802,도봉구,86844
20240802,동대문구,95177
20240802,동작구,87193
20240802,마포구,268652
20240802,서대문구,89188
20240802,서초구,154885
20240802,성동구,118673
20240802,성북구,44296
20240802,송파구,190394
20240802,양천구,32769
20240802,영등포구,316291
20240802,은평구,116556
20240802,종로구,224184
20240802,중구,255369
20240802,중랑구,85515
20240803,강남구,214840
20240803,강동구,56894
20240803,강북구,34504
20240803,강서구,117307
20240803,관악구,113629
20240803,광진구,48782
20240803,구로구,76407
20240803,금천구,33600
20240803,노원구,111946
20240803,도봉구,65859
20240803,동대문구,67539
20240803,동작구,63324
20240803,마포구,225990
20240803,서대문구,68344
20240803,서초구,123817
20240803,성동구,74819
20240803,성북구,29614
20240803,송파구,133804
20240803,양천구,21131
20240803,영등포구,194680
20240803,은평구,86632
20240803,종로구,158329
20240803,중구,147278
20240803,중랑구,62299
20240804,강남구,131123
20240804,강동구,42353
20240804,강북구,27745
20240804,강서구,90152
20240804,관악구,83563
20240804,광진구,37305
20240804,구로구,55949
20240804,금천구,24123
20240804,노원구,84341
20240804,도봉구,51973
20240804,동대문구,51236
20240804,동작구,45425
20240804,마포구,157138
20240804,서대문구,50683
20240804,서초구,107689
20240804,성동구,55275
20240804,성북구,24103
20240804,송파구,99600
20240804,양천구,15171
20240804,영등포구,144928
20240804,은평구,65064
20240804,종로구,111318
20240804,중구,112728
20240804,중랑구,45743
20240805,강남구,378007
20240805,강동구,88300
20240805,강북구,42314
20240805,강서구,173856
20240805,관악구,141690
20240805,광진구,55954
20240805,구로구,116800
20240805,금천구,93506
20240805,노원구,147933
20240805,도봉구,83032
20240805,동대문구,91817
20240805,동작구,82699
20240805,마포구,243663
20240805,서대문구,84548
20240805,서초구,141928
20240805,성동구,111495
20240805,성북구,42411
20240805,송파구,178259
20240805,양천구,32649
20240805,영등포구,298498
20240805,은평구,114132
20240805,종로구,204987
20240805,중구,247140
20240805,중랑구,82235
20240806,강남구,393639
20240806,강동구,90331
20240806,강북구,44282
20240806,강서구,178376
20240806,관악구,146602
20240806,광진구,57970
20240806,구로구,120895
20240806,금천구,95681
20240806,노원구,152246
20240806,도봉구,86196
20240806,동대문구,93848
20240806,동작구,85380
20240806,마포구,251502
20240806,서대문구,88061
20240806,서초구,143689
20240806,성동구,116316
20240806,성북구,44290
20240806,송파구,195363
20240806,양천구,33541
20240806,영등포구,313789
20240806,은평구,117485
20240806,종로구,216541
20240806,중구,256419
20240806,중랑구,84570
20240807,강남구,393929
20240807,강동구,91367
20240807,강북구,44124
20240807,강서구,179641
20240807,관악구,149136
20240807,광진구,58852
20240807,구로구,122268
20240807,금천구,96023
20240807,노원구,155535
20240807,도봉구,87209
20240807,동대문구,95898
20240807,동작구,86403
20240807,마포구,253916
20240807,서대문구,88844
20240807,서초구,145097
20240807,성동구,118275
20240807,성북구,44764
20240807,송파구,197020
20240807,양천구,33835
20240807,영등포구,318081
20240807,은평구,117860
20240807,종로구,221299
20240807,중구,260241
20240807,중랑구,85787
20240808,강남구,403851
20240808,강동구,91768
20240808,강북구,44731
20240808,강서구,180551
20240808,관악구,151613
20240808,광진구,59295
20240808,구로구,123382
20240808,금천구,96215
20240808,노원구,155601
20240808,도봉구,88188
20240808,동대문구,97661
20240808,동작구,86981
20240808,마포구,260487
20240808,서대문구,88878
20240808,서초구,146890
20240808,성동구,119895
20240808,성북구,45445
20240808,송파구,198828
20240808,양천구,34250
20240808,영등포구,320578
20240808,은평구,119388
20240808,종로구,231482
20240808,중구,261239
20240808,중랑구,86374
20240809,강남구,407829
20240809,강동구,93556
20240809,강북구,45982
20240809,강서구,183368
20240809,관악구,156882
20240809,광진구,62109
20240809,구로구,124061
20240809,금천구,95004
20240809,노원구,159294
20240809,도봉구,90226
20240809,동대문구,98711
20240809,동작구,90639
20240809,마포구,269072
20240809,서대문구,91412
20240809,서초구,156898
20240809,성동구,121993
20240809,성북구,45785
20240809,송파구,198568
20240809,양천구,34764
20240809,영등포구,326519
20240809,은평구,121504
20240809,종로구,234265
20240809,중구,263617
20240809,중랑구,88908
20240810,강남구,230345
20240810,강동구,62613
20240810,강북구,37385
20240810,강서구,124166
20240810,관악구,120301
20240810,광진구,51030
20240810,구로구,80545
20240810,금천구,35725
20240810,노원구,118555
20240810,도봉구,68302
20240810,동대문구,71284
20240810,동작구,66809
20240810,마포구,215147
20240810,서대문구,69664
20240810,서초구,125280
20240810,성동구,77053
20240810,성북구,31759
20240810,송파구,132744
20240810,양천구,22780
20240810,영등포구,203590
20240810,은평구,90108
20240810,종로구,167543
20240810,중구,156304
20240810,중랑구,65246
20240811,강남구,140044
20240811,강동구,43891
20240811,강북구,28055
20240811,강서구,94039
20240811,관악구,87505
20240811,광진구,37738
20240811,구로구,58501
20240811,금천구,25482
20240811,노원구,86822
20240811,도봉구,53287
20240811,동대문구,54770
20240811,동작구,46403
20240811,마포구,167375
20240811,서대문구,50407
20240811,서초구,108010
20240811,성동구,59505
20240811,성북구,25367
20240811,송파구,96355
20240811,양천구,16155
20240811,영등포구,151349
20240811,은평구,65454
20240811,종로구,125363
20240811,중구,122351
20240811,중랑구,46306
20240812,강남구,390855
20240812,강동구,89542
20240812,강북구,44346
20240812,강서구,179961
20240812,관악구,146134
20240812,광진구,57666
20240812,구로구,122048
20240812,금천구,96797
20240812,노원구,153340
20240812,도봉구,87094
20240812,동대문구,96121
20240812,동작구,85296
20240812,마포구,253739
20240812,서대문구,86145
20240812,서초구,146083
20240812,성동구,117649
20240812,성북구,44911
20240812,송파구,188533
20240812,양천구,33917
20240812,영등포구,313567
20240812,은평구,118106
20240812,종로구,230356
20240812,중구,263219
20240812,중랑구,85127
20240813,강남구,405542
20240813,강동구,90103
20240813,강북구,44826
20240813,강서구,183415
20240813,관악구,150999
20240813,광진구,58944
20240813,구로구,123861
20240813,금천구,97701
20240813,노원구,155383
20240813,도봉구,88541
20240813,동대문구,98795
20240813,동작구,86874
20240813,마포구,261333
20240813,서대문구,90420
20240813,서초구,151249
20240813,성동구,122114
20240813,성북구,45759
20240813,송파구,203319
20240813,양천구,34835
20240813,영등포구,323805
20240813,은평구,121063
20240813,종로구,239118
20240813,중구,272760
20240813,중랑구,86392
20240814,강남구,408405
20240814,강동구,92260
20240814,강북구,46156
20240814,강서구,185548
20240814,관악구,158451
20240814,광진구,61718
20240814,구로구,126932
20240814,금천구,96551
20240814,노원구,159286
20240814,도봉구,90693
20240814,동대문구,100453
20240814,동작구,89429
20240814,마포구,269535
20240814,서대문구,92395
20240814,서초구,157489
20240814,성동구,124329
20240814,성북구,47078
20240814,송파구,208854
20240814,양천구,35106
20240814,영등포구,331240
20240814,은평구,121860
20240814,종로구,247892
20240814,중구,276034
20240814,중랑구,88195
20240815,강남구,155439
20240815,강동구,48583
20240815,강북구,30624
20240815,강서구,103636
20240815,관악구,94471
20240815,광진구,42221
20240815,구로구,65104
20240815,금천구,29937
20240815,노원구,95353
20240815,도봉구,56739
20240815,동대문구,59366
20240815,동작구,52965
20240815,마포구,179846
20240815,서대문구,61791
20240815,서초구,96879
20240815,성동구,67297
20240815,성북구,26096
20240815,송파구,110661
20240815,양천구,17748
20240815,영등포구,160501
20240815,은평구,72535
20240815,종로구,154547
20240815,중구,147642
20240815,중랑구,52683
20240816,강남구,350442
20240816,강동구,83087
20240816,강북구,43774
20240816,강서구,167771
20240816,관악구,141877
20240816,광진구,58971
20240816,구로구,112131
20240816,금천구,76165
20240816,노원구,149980
20240816,도봉구,85806
20240816,동대문구,93367
20240816,동작구,82937
20240816,마포구,253755
20240816,서대문구,86414
20240816,서초구,145204
20240816,성동구,111588
20240816,성북구,43801
20240816,송파구,186924
20240816,양천구,31632
20240816,영등포구,294344
20240816,은평구,113470
20240816,종로구,220330
20240816,중구,243020
20240816,중랑구,82957
20240817,강남구,210840
20240817,강동구,57489
20240817,강북구,34709
20240817,강서구,120852
20240817,관악구,113166
20240817,광진구,48619
20240817,구로구,76604
20240817,금천구,33469
20240817,노원구,113069
20240817,도봉구,66075
20240817,동대문구,69036
20240817,동작구,63491
20240817,마포구,207008
20240817,서대문구,68016
20240817,서초구,119750
20240817,성동구,73627
20240817,성북구,30023
20240817,송파구,128491
20240817,양천구,22312
20240817,영등포구,190692
20240817,은평구,84949
20240817,종로구,160668
20240817,중구,152685
20240817,중랑구,61992
20240818,강남구,135129
20240818,강동구,42772
20240818,강북구,29548
20240818,강서구,93968
20240818,관악구,86234
20240818,광진구,37387
20240818,구로구,57930
20240818,금천구,24655
20240818,노원구,86473
20240818,도봉구,53987
20240818,동대문구,53401
20240818,동작구,46546
20240818,마포구,158771
20240818,서대문구,51159
20240818,서초구,108626
20240818,성동구,56438
20240818,성북구,25589
20240818,송파구,100468
20240818,양천구,16225
20240818,영등포구,150052
20240818,은평구,66060
20240818,종로구,112732
20240818,중구,113755
20240818,중랑구,47241
20240819,강남구,387503
20240819,강동구,89333
20240819,강북구,44648
20240819,강서구,180785
20240819,관악구,145645
20240819,광진구,56454
20240819,구로구,122059
20240819,금천구,97157
20240819,노원구,153182
20240819,도봉구,87184
20240819,동대문구,97068
20240819,동작구,86009
20240819,마포구,247378
20240819,서대문구,86716
20240819,서초구,139287
20240819,성동구,114469
20240819,성북구,45596
20240819,송파구,189086
20240819,양천구,33977
20240819,영등포구,307734
20240819,은평구,119439
20240819,종로구,224619
20240819,중구,250082
20240819,중랑구,85395
20240820,강남구,399933
20240820,강동구,91286
20240820,강북구,46312
20240820,강서구,184972
20240820,관악구,150740
20240820,광진구,58342
20240820,구로구,124038
20240820,금천구,98066
20240820,노원구,157959
20240820,도봉구,89830
20240820,동대문구,98501
20240820,동작구,87983
20240820,마포구,255201
20240820,서대문구,89189
20240820,서초구,147266
20240820,성동구,118705
20240820,성북구,46842
20240820,송파구,206142
20240820,양천구,34888
20240820,영등포구,320392
20240820,은평구,121112
20240820,종로구,232459
20240820,중구,264130
20240820,중랑구,87262
20240821,강남구,387917
20240821,강동구,89684
20240821,강북구,44460
20240821,강서구,179963
20240821,관악구,148135
20240821,광진구,57054
20240821,구로구,121590
20240821,금천구,96182
20240821,노원구,153662
20240821,도봉구,86411
20240821,동대문구,98441
20240821,동작구,86237
20240821,마포구,246553
20240821,서대문구,85798
20240821,서초구,142160
20240821,성동구,116259
20240821,성북구,46693
20240821,송파구,196111
20240821,양천구,33903
20240821,영등포구,312611
20240821,은평구,117198
20240821,종로구,226228
20240821,중구,259669
20240821,중랑구,84919
20240822,강남구,398725
20240822,강동구,90917
20240822,강북구,45914
20240822,강서구,184052
20240822,관악구,152262
20240822,광진구,59838
20240822,구로구,123867
20240822,금천구,97542
20240822,노원구,157089
20240822,도봉구,89776
20240822,동대문구,100559
20240822,동작구,88179
20240822,마포구,259648
20240822,서대문구,89794
20240822,서초구,146785
20240822,성동구,121789
20240822,성북구,47226
20240822,송파구,205190
20240822,양천구,34811
20240822,영등포구,320915
20240822,은평구,121054
20240822,종로구,236451
20240822,중구,271144
20240822,중랑구,87179
20240823,강남구,413506
20240823,강동구,94867
20240823,강북구,48992
20240823,강서구,194283
