사용일자,역명,승차총승객수
20240324,길동,5147
20240324,강동,10420
20240324,천호(풍납토성),15161
20240324,광나루(장신대),9553
20240324,도봉,3920
20240324,도봉산,10551
20240324,망월사,5378
20240324,회룡,9226
20240324,의정부,15943
20240324,가능,4526
20240324,녹양,3152
20240324,양주,5797
20240324,덕계,3819
20240324,덕정,4012
20240324,지행,5179
20240324,동두천중앙,2395
20240324,보산,1559
20240324,동두천,1285
20240324,소요산,2877
20240324,청산,141
20240324,전곡,1653
20240324,연천,1747
20240324,서울역,1387
20240324,신촌,318
20240324,효창공원앞,1624
20240324,공덕,2653
20240324,서강대,1576
20240324,홍대입구,2348
20240324,가좌,3650
20240324,디지털미디어시티,1782
20240324,수색,1382
20240324,한국항공대,1217
20240324,강매,1817
20240324,행신,5431
20240324,능곡,3168
20240324,곡산,437
20240324,백마,4416
20240324,풍산,4598
20240324,일산,6684
20240324,탄현,5082
20240324,야당,6409
20240324,운정,4978
20240324,금릉,3912
20240324,금촌,5001
20240324,월롱,967
20240324,파주,842
20240324,문산,4673
20240324,임진강,128
20240324,운천,9
20240324,개봉,13684
20240324,오류동,8169
20240324,역곡,16298
20240324,부천,24391
20240324,송내,15631
20240324,부평,25114
20240324,백운,4957
20240324,동암,11559
20240324,주안,13790
20240324,제물포,6187
20240324,동인천,10899
20240324,인천,5307
20240324,구일,3963
20240324,소사,5864
20240324,부개,5854
20240324,간석,3753
20240324,도원,1987
20240324,온수(성공회대입구),4563
20240324,중동,5863
20240324,도화,2785
20240324,신내,1393
20240324,갈매,1723
20240324,별내,2245
20240324,퇴계원,2423
20240324,사릉,1475
20240324,금곡,994
20240324,평내호평,3959
20240324,천마산,1236
20240324,마석,2796
20240324,대성리,3192
20240324,청평,2095
20240324,상천,528
20240324,가평,2112
20240324,굴봉산,159
20240324,백양리,109
20240324,강촌,794
20240324,김유정,652
20240324,남춘천,2732
20240324,춘천,1798
20240324,서울역,14799
20240324,공덕,1887
20240324,홍대입구,15798
20240324,디지털미디어시티,4318
20240324,마곡나루(서울식물원),3492
20240324,김포공항,8686
20240324,계양,7880
20240324,검암,4305
20240324,청라국제도시,4336
20240324,운서,7808
20240324,공항화물청사,969
20240324,인천공항1터미널,14196
20240324,인천공항2터미널,6258
20240324,영종,3440
20240324,선바위,4923
20240324,경마공원,15958
20240324,대공원,9631
20240324,과천,4502
20240324,정부과천청사,5557
20240324,인덕원,14938
20240324,평촌,7463
20240324,범계,17643
20240324,선릉,3273
20240324,한티,11042
20240324,도곡,3738
20240324,구룡,1870
20240324,개포동,2977
20240324,대모산입구,3294
20240324,수서,10394
20240324,복정,2
20240324,수원,7170
20240324,서울숲,12221
20240324,압구정로데오,12583
20240324,강남구청,3725
20240324,선정릉,2381
20240324,가천대,4994
20240324,태평,9422
20240324,모란,23158
20240324,야탑,15721
20240324,서현,15688
20240324,수내,6866
20240324,정자,8540
20240324,미금,8790
20240324,오리,6606
20240324,이매,4292
20240324,보정,1363
20240324,죽전,8786
20240324,구성,2834
20240324,신갈,2337
20240324,기흥,5945
20240324,상갈,3361
20240324,청명,2518
20240324,영통,5734
20240324,망포,7693
20240324,매탄권선,3186
20240324,수원시청,9158
20240324,매교,2801
20240324,김포공항,2939
20240324,원종,3316
20240324,부천종합운동장,1398
20240324,고색,2380
20240324,오목천,2431
20240324,어천,1086
20240324,야목,277
20240324,사리,3633
20240324,달월,88
20240324,월곶,2218
20240324,소래포구,6047
20240324,인천논현,3548
20240324,호구포,2031
20240324,남동인더스파크,711
20240324,원인재,3362
20240324,연수,4188
20240324,송도,1931
20240324,인하대,4001
20240324,숭의,2397
20240324,신포,1522
20240324,인천,1436
20240324,샛강,1193
20240324,대방,1900
20240324,서울지방병무청,1948
20240324,보라매,2415
20240324,보라매공원,1496
20240324,보라매병원,2793
20240324,당곡,3011
20240324,신림,1274
20240324,서원,2328
20240324,서울대벤처타운,7020
20240324,관악산(서울대),4026
20240324,산본,10869
20240324,대야미,3664
20240324,반월,3010
20240324,상록수,10666
20240324,한대앞,7060
20240324,중앙,14403
20240324,고잔,5915
20240324,초지,3314
20240324,안산,13056
20240324,신길온천,1774
20240324,정왕,6976
20240324,오이도,6852
20240324,삼양사거리,1899
20240324,솔샘,3581
20240324,북한산보국문,4800
20240324,정릉,3585
20240324,성신여대입구(돈암),2765
20240324,보문,1199
20240324,신설동,1611
20240324,원흥,6623
20240324,지축,2
20240324,삼송,11984
20240324,원당,7166
20240324,화정,11850
20240324,대곡,1833
20240324,백석,6378
20240324,마두,4081
20240324,정발산,6497
20240324,주엽,5751
20240324,대화,7060
20240324,봉명,788
20240324,쌍용(나사렛대),1935
20240324,아산,5012
20240324,탕정,1220
20240324,배방,1154
20240324,온양온천,6676
20240324,지평,63
20240324,아차산(어린이대공원후문),13698
20240324,군자(능동),7702
20240324,장한평,10300
20240324,답십리,9225
20240324,마장,3722
20240324,왕십리(성동구청),2792
20240324,행당,4771
20240324,신금호,3648
20240324,청구,2193
20240324,동대문역사문화공원(DDP),1248
20240324,을지로4가,2723
20240324,종로3가,12675
20240324,광화문(세종문화회관),17927
20240324,서대문,7047
20240324,충정로(경기대입구),1670
20240324,애오개,3280
20240324,공덕,6192
20240324,마포,6788
20240324,여의나루,27070
20240324,수리산,2605
20240324,북한산우이,4371
20240324,솔밭공원,1863
20240324,4.19민주묘지,2510
20240324,가오리,2819
20240324,화계,2651
20240324,삼양,1359
20240324,신창(순천향대),1164
20240324,회기,18978
20240324,중랑,3906
20240324,상봉,4469
20240324,망우,5552
20240324,양원,1770
20240324,구리,8433
20240324,도농,6374
20240324,양정,475
20240324,덕소,3821
20240324,도심,1363
20240324,팔당,1351
20240324,운길산,1370
20240324,양수,2099
20240324,신원,329
20240324,국수,623
20240324,아신,557
20240324,오빈,295
20240324,양평,2662
20240324,원덕,446
20240324,용문,2169
20240324,여의도,12031
20240324,신길,3032
20240324,영등포시장,7709
20240324,영등포구청,1948
20240324,양평,3377
20240324,오목교(목동운동장앞),12699
20240324,목동,9449
20240324,신정(은행정),7330
20240324,까치산,17701
20240324,화곡,16975
20240324,우장산,8303
20240324,발산,11980
20240324,마곡,4697
20240324,송정,4242
20240324,김포공항,7577
20240324,개화산,3348
20240324,방화,4386
20240324,남태령,960
20240324,사당,19535
20240324,총신대입구(이수),12781
20240324,동작(현충원),1623
20240324,이촌(국립중앙박물관),7199
20240324,신용산,12893
20240324,삼각지,4783
20240324,숙대입구(갈월),10505
20240324,서울역,6365
20240324,회현(남대문시장),12190
20240324,명동,31568
20240324,충무로,14574
20240324,동대문역사문화공원(DDP),16615
20240324,동대문,13517
20240324,혜화,28372
20240324,한성대입구(삼선교),9255
20240324,성신여대입구(돈암),15335
20240324,길음,12908
20240324,미아사거리,17826
20240324,미아(서울사이버대학),9581
20240324,수유(강북구청),23526
20240324,쌍문,18808
20240324,창동,18259
20240324,노원,19712
20240324,상계,12669
20240324,당고개,7006
20240324,오금,3255
20240324,경찰병원,3345
20240324,가락시장,4450
20240324,수서,12776
20240324,일원,4570
20240324,대청,5388
20240324,학여울,2379
20240324,대치,7672
20240324,도곡,2652
20240324,매봉,5109
20240324,양재(서초구청),16038
20240324,남부터미널(예술의전당),17479
20240324,교대(법원.검찰청),6816
20240324,고속터미널,53854
20240324,잠원,3252
20240324,신사,14606
20240324,압구정,17120
20240324,옥수,6437
20240324,금호,5118
20240324,약수,8333
20240324,동대입구,7445
20240324,충무로,5
20240324,을지로3가,5758
20240324,종로3가,6610
20240324,안국,20028
20240324,경복궁(정부서울청사),20420
20240324,독립문,5729
20240324,무악재,2509
20240324,홍제,11624
20240324,녹번,8408
20240324,불광,11633
20240324,연신내,23577
20240324,구파발,13772
20240324,지축,4382
20240324,용두(동대문구청),1587
20240324,신정네거리,6162
20240324,양천구청,3983
20240324,도림천,561
20240324,신설동,4020
20240324,신답,1107
20240324,용답,2628
20240324,충정로(경기대입구),4342
20240324,아현,6423
20240324,이대,10266
20240324,신촌,26918
20240324,홍대입구,69112
20240324,합정,26750
20240324,당산,10590
20240324,영등포구청,9880
20240324,문래,9845
20240324,신도림,33802
20240324,대림(구로구청),18330
20240324,구로디지털단지,28717
20240324,신대방,17918
20240324,신림,38109
20240324,봉천,14721
20240324,서울대입구(관악구청),29730
20240324,낙성대(강감찬),19262
20240324,사당,28055
20240324,방배,7573
20240324,서초,15282
20240324,교대(법원.검찰청),11346
20240324,강남,37177
20240324,역삼,13569
20240324,선릉,16729
20240324,삼성(무역센터),29808
20240324,종합운동장,17499
20240324,잠실새내,15728
20240324,잠실(송파구청),63181
20240324,잠실나루,6533
20240324,강변(동서울터미널),23987
20240324,구의(광진구청),14336
20240324,건대입구,32412
20240324,성수,27868
20240324,뚝섬,18628
20240324,한양대,3815
20240324,왕십리(성동구청),10641
20240324,상왕십리,8514
20240324,신당,10284
20240324,동대문역사문화공원(DDP),12340
20240324,을지로4가,6304
20240324,을지로3가,13284
20240324,을지로입구,27348
20240324,시청,9883
20240324,동묘앞,16256
20240324,청량리(서울시립대입구),17771
20240324,제기동,12644
20240324,신설동,10014
20240324,동대문,12830
20240324,종로5가,14938
20240324,종로3가,19061
20240324,종각,17235
20240324,시청,13710
20240324,서울역,38947
20240324,방학,6993
20240324,창동,5
20240324,녹천,2744
20240324,월계,4336
20240324,광운대,5698
20240324,석계,5538
20240324,신이문,5608
20240324,외대앞,6137
20240324,청량리(서울시립대입구),17364
20240324,왕십리(성동구청),12808
20240324,응봉,2407
20240324,옥수,61
20240324,한남,2000
20240324,서빙고,2536
20240324,이촌(국립중앙박물관),3537
20240324,광명,3456
20240324,서동탄,993
20240324,당정,3643
20240324,천안,7941
20240324,두정,6274
20240324,직산,798
20240324,성환,3403
20240324,평택,14626
20240324,평택지제,3769
20240324,서정리,5972
20240324,송탄,4324
20240324,진위,1075
20240324,오산,9476
20240324,오산대,2903
20240324,세마,2204
20240324,병점,11783
20240324,세류,2624
20240324,독산,7465
20240324,수원,41793
20240324,화서,12319
20240324,성균관대,9916
20240324,의왕,5118
20240324,군포,3512
20240324,금정,17770
20240324,명학,3752
20240324,안양,15444
20240324,관악,6002
20240324,석수,5938
20240324,금천구청,7284
20240324,가산디지털단지,6072
20240324,구로,11684
20240324,신길,5473
20240324,신도림,2929
20240324,영등포,38659
20240324,대방,5620
20240324,노량진,7405
20240324,용산,43253
20240324,남영,5626
20240324,서울역,12370
20240324,여주,2953
20240324,세종대왕릉,373
20240324,부발,1857
20240324,이천,2874
20240324,신둔도예촌,1123
20240324,곤지암,1844
20240324,초월,2124
20240324,경기광주,4661
20240324,삼동,1269
20240324,이매,844
20240324,판교,3558
20240324,중앙보훈병원,4863
20240324,둔촌오륜,922
20240324,올림픽공원(한국체대),10183
20240324,한성백제,2199
20240324,송파나루,3795
20240324,석촌,6528
20240324,석촌고분,4181
20240324,삼전,4622
20240324,종합운동장,3945
20240324,봉은사,14681
20240324,삼성중앙,2655
20240324,선정릉,3659
20240324,언주,4807
20240324,신논현,19188
20240324,사평,1929
20240324,고속터미널,15487
20240324,신반포,2952
20240324,구반포,497
20240324,동작(현충원),1493
20240324,흑석(중앙대입구),5124
20240324,노들,4290
20240324,노량진,16750
20240324,샛강,2609
20240324,여의도,13706
20240324,국회의사당,7320
20240324,당산,11178
20240324,선유도,4061
20240324,신목동,2237
20240324,염창,10386
20240324,등촌,6178
20240324,증미,3094
20240324,가양,14091
20240324,양천향교,4735
20240324,마곡나루(서울식물원),7371
20240324,신방화,4092
20240324,공항시장,2044
20240324,김포공항,6484
20240324,개화,1369
20240324,남위례,3994
20240324,모란,6745
20240324,수진,4071
20240324,신흥,3673
20240324,단대오거리,7335
20240324,남한산성입구(성남법원.검찰청),8154
20240324,산성,4057
20240324,복정,5900
20240324,장지,10429
20240324,문정,7156
20240324,가락시장,3797
20240324,송파,5220
20240324,석촌,5043
20240324,잠실(송파구청),12556
20240324,몽촌토성(평화의문),4619
20240324,강동구청,5322
20240324,천호(풍납토성),10408
20240324,암사,10466
20240324,온수(성공회대입구),4676
20240324,천왕,5939
20240324,광명사거리,13631
20240324,철산,12083
20240324,가산디지털단지,11519
20240324,남구로,7709
20240324,대림(구로구청),9712
20240324,신풍,7112
20240324,보라매,3991
20240324,신대방삼거리,8851
20240324,장승배기,5345
20240324,상도,7011
20240324,숭실대입구(살피재),7078
20240324,남성,6671
20240324,이수,10006
20240324,내방,6015
20240324,고속터미널,16702
20240324,반포,3683
20240324,논현,7157
20240324,학동,7720
20240324,강남구청,6397
20240324,청담,7620
20240324,자양(뚝섬한강공원),17732
20240324,건대입구,9381
20240324,어린이대공원(세종대),11315
20240324,군자(능동),9743
20240324,중곡,6284
20240324,용마산(용마폭포공원),3889
20240324,사가정,10564
20240324,면목,9162
20240324,상봉,11276
20240324,중화,6685
20240324,먹골,6416
20240324,태릉입구,6059
20240324,공릉(서울과학기술대),7737
20240324,하계,11114
20240324,중계,9055
20240324,노원,16298
20240324,마들,7234
20240324,수락산,9310
20240324,도봉산,6108
20240324,장암,1908
20240324,봉화산(서울의료원),4650
20240325,신창(순천향대),2913
20240325,중랑,5956
20240325,상봉,6013
20240325,망우,8080
20240325,양원,3485
20240325,구리,14136
20240325,도농,12628
20240325,양정,617
20240325,온양온천,4706
20240325,배방,1380
20240325,탕정,1818
20240325,아산,5077
20240325,쌍용(나사렛대),3670
20240325,봉명,1511
20240325,대화,14780
20240325,주엽,10654
20240325,정발산,6946
20240325,마두,8626
20240325,백석,10469
20240325,대곡,3474
20240325,화정,18574
20240325,원당,11951
20240325,삼송,20963
20240325,지축,2
20240325,원흥,12441
20240325,신설동,2579
20240325,보문,1877
20240325,성신여대입구(돈암),4109
20240325,정릉,5262
20240325,북한산보국문,7080
20240325,솔샘,6523
20240325,삼양사거리,2682
20240325,삼양,2186
20240325,화계,3860
20240325,가오리,4736
20240325,4.19민주묘지,4543
20240325,솔밭공원,2822
20240325,북한산우이,2730
20240325,수리산,4473
20240325,오이도,8553
20240325,정왕,11984
20240325,신길온천,2201
20240325,안산,12716
20240325,초지,5980
20240325,고잔,10042
20240325,중앙,19725
20240325,한대앞,11223
20240325,상록수,17939
20240325,반월,4725
20240325,대야미,5489
20240325,산본,17393
20240325,관악산(서울대),2912
20240325,서울대벤처타운,10034
20240325,서원,3750
20240325,신림,1935
20240325,당곡,5186
20240325,보라매병원,8756
20240325,보라매공원,2405
20240325,보라매,4580
20240325,서울지방병무청,3438
20240325,대방,3262
20240325,샛강,3335
20240325,인천,1023
20240325,신포,1962
20240325,숭의,4412
20240325,인하대,9399
20240325,송도,2816
20240325,연수,5242
20240325,원인재,4773
20240325,남동인더스파크,2447
20240325,호구포,4344
20240325,인천논현,5981
20240325,소래포구,6264
20240325,월곶,3110
20240325,달월,117
20240325,사리,5697
20240325,야목,478
20240325,어천,1372
20240325,오목천,5612
20240325,고색,6158
20240325,부천종합운동장,2820
20240325,원종,4971
20240325,김포공항,3202
20240325,매교,5953
20240325,수원시청,14650
20240325,매탄권선,6027
20240325,망포,17650
20240325,영통,10135
20240325,청명,5260
20240325,상갈,6229
20240325,기흥,12514
20240325,신갈,5498
20240325,구성,5682
20240325,죽전,15689
20240325,보정,3236
20240325,이매,6555
20240325,오리,12581
20240325,미금,16716
20240325,정자,19624
20240325,수내,15199
20240325,서현,25508
20240325,야탑,27405
20240325,모란,21053
20240325,태평,13987
20240325,가천대,15218
20240325,선정릉,8853
20240325,강남구청,10832
20240325,압구정로데오,19260
20240325,서울숲,12759
20240325,수원,8575
20240325,복정,4
20240325,수서,15867
20240325,대모산입구,6770
20240325,개포동,5322
20240325,구룡,4333
20240325,도곡,8612
20240325,한티,16518
20240325,선릉,14995
20240325,범계,28782
20240325,평촌,20132
20240325,인덕원,27517
20240325,정부과천청사,12955
20240325,과천,6953
20240325,대공원,1790
20240325,경마공원,863
20240325,선바위,8381
20240325,영종,4329
20240325,인천공항2터미널,7070
20240325,인천공항1터미널,14961
20240325,공항화물청사,2125
20240325,운서,9295
20240325,청라국제도시,8039
20240325,검암,6873
20240325,계양,14507
20240325,김포공항,10249
20240325,마곡나루(서울식물원),12317
20240325,디지털미디어시티,15936
20240325,홍대입구,12817
20240325,공덕,3051
20240325,서울역,14355
20240325,춘천,1689
20240325,남춘천,2773
20240325,김유정,286
20240325,강촌,471
20240325,백양리,52
20240325,굴봉산,101
20240325,가평,1690
20240325,상천,244
20240325,청평,1624
20240325,대성리,395
20240325,마석,4190
20240325,천마산,1684
20240325,평내호평,6862
20240325,금곡,1546
20240325,사릉,2435
20240325,퇴계원,3873
20240325,별내,3662
20240325,갈매,3329
20240325,신내,2992
20240325,도화,4722
20240325,중동,10263
20240325,온수(성공회대입구),7246
20240325,도원,3641
20240325,간석,6229
20240325,부개,9650
20240325,소사,8497
20240325,구일,7784
20240325,인천,3195
20240325,동인천,14383
20240325,제물포,12348
20240325,주안,20633
20240325,동암,16410
20240325,백운,8117
20240325,부평,29222
20240325,송내,29283
20240325,부천,33641
20240325,역곡,30510
20240325,오류동,12593
20240325,개봉,23349
20240325,검암,1
20240325,운천,8
20240325,임진강,3
20240325,문산,5731
20240325,파주,1679
20240325,월롱,2518
20240325,금촌,6967
20240325,금릉,6023
20240325,운정,8772
20240325,야당,9578
20240325,탄현,8949
20240325,일산,12249
20240325,풍산,6561
20240325,백마,8518
20240325,곡산,714
20240325,능곡,5501
20240325,행신,8973
20240325,강매,3794
20240325,한국항공대,4045
20240325,수색,3938
20240325,디지털미디어시티,3158
20240325,가좌,6873
20240325,홍대입구,1775
20240325,서강대,2633
20240325,공덕,4483
20240325,효창공원앞,3955
20240325,신촌,1182
20240325,서울역,5201
20240325,연천,1034
20240325,전곡,1085
20240325,청산,136
20240325,소요산,1282
20240325,동두천,2505
20240325,보산,1646
20240325,동두천중앙,3428
20240325,지행,6972
20240325,덕정,7220
20240325,덕계,6311
20240325,양주,8383
20240325,녹양,4644
20240325,가능,7110
20240325,의정부,19156
20240325,회룡,14253
20240325,망월사,10401
20240325,도봉산,7082
20240325,도봉,6208
20240325,방학,10754
20240325,창동,1
20240325,녹천,4987
20240325,월계,8706
20240325,광운대,10989
20240325,석계,8096
20240325,신이문,9326
20240325,외대앞,11785
20240325,청량리(서울시립대입구),16861
20240325,왕십리(성동구청),18046
20240325,응봉,2215
20240325,옥수,53
20240325,한남,4304
20240325,서빙고,2465
20240325,이촌(국립중앙박물관),4091
20240325,광명,4079
20240325,서동탄,1728
20240325,당정,7587
20240325,천안,8208
20240325,두정,9401
20240325,직산,1065
20240325,성환,7589
20240325,평택,14139
20240325,평택지제,4991
20240325,서정리,9343
20240325,송탄,4794
20240325,진위,2002
20240325,오산,11482
20240325,오산대,4374
20240325,세마,3560
20240325,병점,18731
20240325,세류,3774
20240325,독산,19964
20240325,수원,39422
20240325,화서,12770
20240325,성균관대,17810
20240325,의왕,10631
20240325,군포,8090
20240325,금정,30734
20240325,명학,11038
20240325,안양,28110
20240325,관악,7778
20240325,석수,9878
20240325,금천구청,12387
20240325,가산디지털단지,18941
20240325,구로,19035
20240325,신길,9484
20240325,신도림,3868
20240325,영등포,39878
20240325,대방,11462
20240325,노량진,8140
20240325,용산,39454
20240325,남영,11048
20240325,서울역,9763
20240325,여주,3107
20240325,세종대왕릉,358
20240325,부발,2325
20240325,이천,2997
20240325,신둔도예촌,1682
20240325,곤지암,2487
20240325,초월,3808
20240325,경기광주,8878
20240325,삼동,2873
20240325,이매,1311
20240325,판교,6769
20240325,중앙보훈병원,13383
20240325,둔촌오륜,1467
20240325,올림픽공원(한국체대),6798
20240325,한성백제,3305
20240325,송파나루,5928
20240325,석촌,9764
20240325,석촌고분,7882
20240325,삼전,8705
20240325,종합운동장,5104
20240325,봉은사,21686
20240325,삼성중앙,9160
20240325,선정릉,10909
20240325,언주,13169
20240325,신논현,31892
20240325,사평,4351
20240325,고속터미널,14176
20240325,신반포,4349
20240325,구반포,1455
20240325,동작(현충원),1781
20240325,흑석(중앙대입구),11649
20240325,노들,5030
20240325,노량진,27130
20240325,샛강,7375
20240325,여의도,33104
20240325,국회의사당,18691
20240325,당산,20676
20240325,선유도,10562
20240325,신목동,4960
20240325,염창,19324
20240325,등촌,13422
20240325,증미,9330
20240325,가양,24206
20240325,양천향교,11436
20240325,마곡나루(서울식물원),14754
20240325,신방화,7959
20240325,공항시장,3290
20240325,김포공항,7682
20240325,개화,3268
20240325,남위례,7955
20240325,모란,5004
20240325,수진,5994
20240325,신흥,5574
20240325,단대오거리,13601
20240325,남한산성입구(성남법원.검찰청),16149
20240325,산성,6910
20240325,복정,10865
20240325,장지,18323
20240325,문정,25801
20240325,가락시장,8733
20240325,송파,10595
20240325,석촌,8510
20240325,잠실(송파구청),16467
20240325,몽촌토성(평화의문),7309
20240325,강동구청,11745
20240325,천호(풍납토성),16251
20240325,암사,20934
20240325,온수(성공회대입구),11790
20240325,천왕,13011
20240325,광명사거리,21540
20240325,철산,23275
20240325,가산디지털단지,52488
20240325,남구로,17093
20240325,대림(구로구청),9524
20240325,신풍,12516
20240325,보라매,7701
20240325,신대방삼거리,16666
20240325,장승배기,10555
20240325,상도,14215
20240325,숭실대입구(살피재),18850
20240325,남성,12999
20240325,이수,17497
20240325,내방,16620
20240325,고속터미널,17462
20240325,반포,6793
20240325,논현,20015
20240325,학동,27749
20240325,강남구청,17710
20240325,청담,21220
20240325,자양(뚝섬한강공원),7781
20240325,건대입구,15078
20240325,어린이대공원(세종대),21029
20240325,군자(능동),16190
20240325,중곡,11955
20240325,용마산(용마폭포공원),6384
20240325,사가정,17445
20240325,면목,17498
20240325,상봉,18506
20240325,중화,11709
20240325,먹골,11363
20240325,태릉입구,10318
20240325,공릉(서울과학기술대),13854
20240325,하계,19539
20240325,중계,16296
20240325,노원,26286
20240325,마들,14248
20240325,수락산,13164
20240325,도봉산,9868
20240325,장암,2968
20240325,봉화산(서울의료원),10056
20240325,화랑대(서울여대입구),14871
20240325,태릉입구,6446
20240325,석계,14072
20240325,돌곶이,12909
20240325,상월곡(한국과학기술연구원),7886
20240325,월곡(동덕여대),14804
20240325,고려대(종암),10803
20240325,안암(고대병원앞),17653
20240325,보문,8765
20240325,창신,4271
20240325,동묘앞,8816
20240325,신당,9432
20240325,청구,4292
20240325,약수,4158
20240325,버티고개,2481
20240325,한강진,8963
20240325,이태원,11027
20240325,녹사평(용산구청),4997
20240325,삼각지,7410
20240325,효창공원앞,8554
20240325,공덕,21512
20240325,대흥(서강대앞),10957
20240325,광흥창(서강),10676
20240325,상수,10674
20240325,합정,13920
20240325,망원,15618
20240325,마포구청,16098
20240325,월드컵경기장(성산),4250
20240325,디지털미디어시티,16487
20240325,증산(명지대앞),10777
20240325,새절(신사),14482
20240325,구산,8935
20240325,연신내,1
20240325,독바위,3053
20240325,불광,4876
20240325,역촌,4165
20240325,응암,19307
20240325,하남검단산,6621
20240325,하남시청(덕풍·신장),8754
20240325,하남풍산,4927
20240325,미사,18594
20240325,강일,6722
20240325,마천,8390
20240325,거여,11484
20240325,개롱,7475
20240325,오금,4440
20240325,방이,8217
20240325,올림픽공원(한국체대),5092
20240325,둔촌동,9956
20240325,상일동,16464
20240325,고덕,11960
20240325,명일,9949
20240325,굽은다리(강동구민회관앞),10579
20240325,길동,9144
20240325,강동,19963
20240325,천호(풍납토성),19939
20240325,광나루(장신대),14833
20240325,아차산(어린이대공원후문),15414
20240325,군자(능동),12409
20240325,장한평,20902
20240325,답십리,17570
20240325,마장,6649
20240325,왕십리(성동구청),4900
20240325,행당,9029
20240325,신금호,7332
20240325,청구,4488
20240325,동대문역사문화공원(DDP),3491
20240325,을지로4가,7263
20240325,종로3가,14502
20240325,광화문(세종문화회관),35806
20240325,서대문,24243
20240325,충정로(경기대입구),5494
20240325,애오개,7767
20240325,공덕,16356
20240325,마포,17400
20240325,여의나루,10763
20240325,여의도,33859
20240325,신길,5297
20240325,영등포시장,12067
20240325,영등포구청,5059
20240325,양평,8988
20240325,오목교(목동운동장앞),22732
20240325,목동,18455
20240325,신정(은행정),14829
20240325,까치산,30401
20240325,화곡,31345
20240325,우장산,16656
20240325,발산,24972
20240325,마곡,13921
20240325,송정,7007
20240325,김포공항,9809
20240325,개화산,6785
20240325,방화,7664
20240325,남태령,1363
20240325,사당,27403
20240325,총신대입구(이수),21034
20240325,동작(현충원),1231
20240325,이촌(국립중앙박물관),8650
20240325,신용산,20109
20240325,삼각지,6268
20240325,숙대입구(갈월),17725
20240325,서울역,14210
20240325,회현(남대문시장),30816
20240325,명동,37781
20240325,충무로,37802
20240325,동대문역사문화공원(DDP),20097
20240325,동대문,22526
20240325,혜화,33878
20240325,한성대입구(삼선교),16081
20240325,성신여대입구(돈암),24970
20240325,길음,24476
20240325,미아(서울사이버대학),17563
20240325,수유(강북구청),35829
20240325,쌍문,31738
20240325,창동,28124
20240325,노원,30782
20240325,상계,20859
20240325,당고개,10207
20240325,오금,7335
20240325,경찰병원,8784
20240325,가락시장,9934
20240325,수서,20077
20240325,일원,12245
20240325,대청,12143
20240325,학여울,2123
20240325,대치,13328
20240325,도곡,6620
20240325,매봉,14378
20240325,양재(서초구청),42318
20240325,남부터미널(예술의전당),31122
20240325,교대(법원.검찰청),18695
20240325,고속터미널,46337
20240325,잠원,5688
20240325,신사,29986
20240325,압구정,33142
20240325,옥수,9499
20240325,금호,8773
20240325,약수,14249
20240325,동대입구,12592
20240325,충무로,12
20240325,을지로3가,13609
20240325,종로3가,12231
20240325,안국,28639
20240325,경복궁(정부서울청사),27498
20240325,독립문,7741
20240325,무악재,4851
20240325,홍제,19922
20240325,녹번,17295
20240325,불광,17563
20240325,연신내,36393
20240325,구파발,23450
20240325,지축,7776
20240325,용두(동대문구청),2720
20240325,신정네거리,11303
20240325,양천구청,7481
20240325,도림천,1515
20240325,신설동,4016
20240325,신답,1809
20240325,용답,3388
20240325,충정로(경기대입구),11696
20240325,아현,12061
20240325,이대,20442
20240325,신촌,40224
20240325,홍대입구,65987
20240325,합정,31456
20240325,당산,19012
20240325,영등포구청,24987
20240325,문래,25582
20240325,신도림,52716
20240325,대림(구로구청),26357
20240325,구로디지털단지,62563
20240325,신대방,26751
20240325,신림,56415
20240325,봉천,25704
20240325,서울대입구(관악구청),50267
20240325,낙성대(강감찬),29390
20240325,사당,40567
20240325,방배,20854
20240325,서초,24373
20240325,교대(법원.검찰청),34888
20240325,강남,87340
20240325,역삼,61088
20240325,선릉,64430
20240325,삼성(무역센터),56880
20240325,종합운동장,9352
20240325,잠실새내,25168
20240325,잠실(송파구청),76648
20240325,잠실나루,16797
20240325,강변(동서울터미널),31481
20240325,구의(광진구청),27037
20240325,건대입구,36840
20240325,성수,44572
20240325,뚝섬,25805
20240325,한양대,17522
20240325,왕십리(성동구청),17364
20240325,상왕십리,15986
20240325,신당,15631
20240325,동대문역사문화공원(DDP),14808
20240325,을지로4가,15796
20240325,을지로3가,27708
20240325,을지로입구,53302
20240325,시청,29985
20240325,동묘앞,7882
20240325,청량리(서울시립대입구),22918
20240325,제기동,17258
20240325,신설동,15455
20240325,동대문,11906
20240325,종로5가,28219
20240325,종로3가,25140
20240325,종각,44044
20240325,시청,28492
20240325,서울역,59558
20240325,미아사거리,27586
20240325,지평,69
20240325,용문,2916
20240325,원덕,376
20240325,양평,3287
20240325,오빈,333
20240325,아신,627
20240325,국수,817
20240325,신원,188
20240325,양수,1819
20240325,운길산,585
20240325,팔당,733
20240325,도심,2654
20240325,덕소,6008
20240325,회기,30987
20240326,동대문역사문화공원(DDP),15766
20240326,을지로4가,16587
20240326,을지로3가,28612
20240326,을지로입구,55902
20240326,시청,31575
20240326,동묘앞,9451
20240326,종각,43724
20240326,시청,31779
20240326,서울역,58604
20240326,용답,3669
20240326,서울대벤처타운,10410
20240326,관악산(서울대),3119
20240326,산본,17851
